tag,year,product_hs92_code_4d,import_value,share_on_total_imports,country_iso3_code,product_hs92_code,global_market_share,export_value,export_rca,distance,cog,pci,eci_hs92,product_hs92_name_4d,product_hs92_code_2d,product_hs92_name_2d,product_hs92_code_1d,product_hs92_name_1d,export_share_to_usa
paises_interes,2022,2835,94663234,0.19365964278860065,SLV,2835,6.1e-05,343366,0.179169,0.82,0.55,-0.075,-0.191,Phosphates,28,Inorganic chemicals,5,Chemicals,0.0
paises_interes,2022,2836,28491172,0.06652514260218355,SLV,2836,3.6e-05,675302,0.107907,0.806,-0.06,-0.761,-0.191,Carbonates,28,Inorganic chemicals,5,Chemicals,0.0
paises_interes,2022,2837,3341865,0.2533423859009191,SLV,2837,0.0,0,0.0,0.867,0.345,-0.798,-0.191,Cyanides,28,Inorganic chemicals,5,Chemicals,
paises_interes,2022,2839,8044251,0.11587930881042192,SLV,2839,0.000135,130461,0.409457,0.806,0.264,-0.442,-0.191,Silicates,28,Inorganic chemicals,5,Chemicals,0.0
paises_interes,2022,2840,3811549,0.040770906477652684,SLV,2840,2.3e-05,28254,0.070131,0.827,0.153,-0.503,-0.191,Borates,28,Inorganic chemicals,5,Chemicals,0.0
paises_interes,2022,2841,63875104,0.02290639280686057,SLV,2841,0.0,2401,0.000524,0.928,0.002,3.443,-0.191,Salts of oxometallic acids,28,Inorganic chemicals,5,Chemicals,0.0
paises_interes,2022,2842,51164021,0.2232638467732348,SLV,2842,2e-06,12417,0.006403,0.877,0.002,0.67,-0.191,Other salts of acids,28,Inorganic chemicals,5,Chemicals,0.0
paises_interes,2022,2843,5922378,0.05931900955155387,SLV,2843,0.0,0,0.0,0.929,1.213,2.878,-0.191,Compounds of precious metals,28,Inorganic chemicals,5,Chemicals,
paises_interes,2022,2844,1610345,0.0004656354407247261,SLV,2844,0.0,0,0.0,0.897,0.507,-0.396,-0.191,Uranium,28,Inorganic chemicals,5,Chemicals,
paises_interes,2022,2846,119464945,0.6472423354382286,SLV,2846,0.0,0,0.0,0.882,0.947,0.679,-0.191,Compounds of rare-earth metals,28,Inorganic chemicals,5,Chemicals,
paises_interes,2022,2847,0,0.0,SLV,2847,1.2e-05,12706,0.034904,0.821,0.584,0.201,-0.191,Hydrogen peroxide,28,Inorganic chemicals,5,Chemicals,0.0
paises_interes,2022,2849,157967037,0.40765612064217316,SLV,2849,0.0,0,0.0,0.864,0.522,0.277,-0.191,Carbides,28,Inorganic chemicals,5,Chemicals,
paises_interes,2022,2850,12008790,0.29938144453262805,SLV,2850,0.0,0,0.0,0.898,1.11,1.722,-0.191,"Hydrides, nitrides, azides, silicides and borides",28,Inorganic chemicals,5,Chemicals,
paises_interes,2022,2851,3568052,0.03696737809045056,SLV,2851,3e-06,10536,0.009536,0.894,0.002,1.988,-0.191,"Inorganic compounds, liquid or compressed air",28,Inorganic chemicals,5,Chemicals,0.0
paises_interes,2022,2901,67137919,0.03424257987370125,SLV,2901,1.5e-05,393829,0.045295,0.853,0.675,0.623,-0.191,Acyclic hydrocarbons,29,Organic chemicals,5,Chemicals,0.0
paises_interes,2022,2902,15338684,0.004381771354738604,SLV,2902,6e-05,2772520,0.193601,0.875,0.829,0.633,-0.191,Cyclic hydrocarbons,29,Organic chemicals,5,Chemicals,0.0
paises_interes,2022,2903,452472474,0.4771584113774005,SLV,2903,1.9e-05,254115,0.057902,0.884,1.25,1.234,-0.191,Halogenated derivatives of hydrocarbons,29,Organic chemicals,5,Chemicals,0.0
paises_interes,2022,2904,14480976,0.056751695237788884,SLV,2904,0.0,0,0.0,0.835,0.677,-0.085,-0.191,"Sulfonated, nitrated derivatives of hydrocarbons",29,Organic chemicals,5,Chemicals,
paises_interes,2022,2905,243326554,0.11715521406994105,SLV,2905,1e-05,342064,0.032282,0.859,0.335,-0.127,-0.191,Acyclic alcohols,29,Organic chemicals,5,Chemicals,0.0
paises_interes,2022,2906,56232841,0.1731111813700331,SLV,2906,1e-06,6691,0.003946,0.904,0.834,0.632,-0.191,Cyclic alcohols,29,Organic chemicals,5,Chemicals,0.0
paises_interes,2022,2907,43443136,0.15768749885277378,SLV,2907,4e-06,24511,0.011703,0.882,1.179,1.51,-0.191,"Phenols, phenol-alcohols",29,Organic chemicals,5,Chemicals,0.0
paises_interes,2022,2909,159320626,0.18393240902588942,SLV,2909,2e-06,32326,0.004952,0.877,0.353,-0.03,-0.191,Ethers,29,Organic chemicals,5,Chemicals,0.0
paises_interes,2022,2910,65715993,0.22375615572092653,SLV,2910,1e-06,3585,0.002657,0.906,1.276,1.824,-0.191,Epoxides,29,Organic chemicals,5,Chemicals,0.0
paises_interes,2022,2912,172072683,0.4371660338075418,SLV,2912,1.5e-05,42351,0.045861,0.883,1.425,1.367,-0.191,Aldehydes,29,Organic chemicals,5,Chemicals,0.0
paises_interes,2022,2914,323183151,0.3337268241743613,SLV,2914,4e-06,27031,0.011726,0.873,1.396,1.56,-0.191,Ketones and quinones,29,Organic chemicals,5,Chemicals,0.0
paises_interes,2022,2915,424416309,0.3208474199108393,SLV,2915,6e-06,115568,0.019328,0.886,1.165,1.357,-0.191,Saturated acyclic monocarboxylic acids,29,Organic chemicals,5,Chemicals,0.0
paises_interes,2022,2916,334882300,0.2730650517904375,SLV,2916,1.1e-05,134260,0.034371,0.879,1.319,1.632,-0.191,Unsaturated acyclic monocarboxylic acids,29,Organic chemicals,5,Chemicals,0.0
paises_interes,2022,2917,215968720,0.1590618381878126,SLV,2917,7e-06,131698,0.023545,0.85,0.898,0.989,-0.191,Polycarboxylic acids,29,Organic chemicals,5,Chemicals,0.0
paises_interes,2022,2918,491994683,0.3172581794509694,SLV,2918,2e-05,237752,0.060911,0.857,0.917,0.823,-0.191,Carboxylic acids with additional oxygen function,29,Organic chemicals,5,Chemicals,0.027776843097008647
paises_interes,2022,2919,116562082,0.6688224022032829,SLV,2919,0.0,0,0.0,0.891,1.064,1.169,-0.191,Phosporic esters,29,Organic chemicals,5,Chemicals,
paises_interes,2022,2920,97479587,0.32757658948190665,SLV,2920,0.0,0,0.0,0.891,1.553,2.155,-0.191,Esters of other inorganic acids of nonmetals,29,Organic chemicals,5,Chemicals,
paises_interes,2022,2921,298018517,0.2970125672151869,SLV,2921,0.0,4803,0.001157,0.88,1.439,1.455,-0.191,Amine-function compounds,29,Organic chemicals,5,Chemicals,0.0
paises_interes,2022,2922,519279275,0.28054652038237093,SLV,2922,1.9e-05,312807,0.055,0.87,0.907,0.992,-0.191,Oxygen-function amino-compounds,29,Organic chemicals,5,Chemicals,0.0
paises_interes,2022,2923,100580182,0.3585932822422614,SLV,2923,6e-06,18528,0.017344,0.856,0.795,0.252,-0.191,Quaternary ammonium salts and hydroxides,29,Organic chemicals,5,Chemicals,0.13406735751295337
paises_interes,2022,2924,529582153,0.3259437029983658,SLV,2924,6e-06,55705,0.016845,0.889,1.033,1.41,-0.191,Carboxyamide-function compounds,29,Organic chemicals,5,Chemicals,0.0
paises_interes,2022,2925,188918660,0.5315672382725432,SLV,2925,4.9e-05,112037,0.146165,0.882,1.192,1.385,-0.191,Carboxyimide-function compounds,29,Organic chemicals,5,Chemicals,0.0
paises_interes,2022,2926,204587804,0.5157493593556076,SLV,2926,0.0,0,0.0,0.897,1.065,1.097,-0.191,Nitrile-function compounds,29,Organic chemicals,5,Chemicals,
paises_interes,2022,2928,54358972,0.33693600937319657,SLV,2928,6.5e-05,100513,0.19285,0.881,1.217,1.464,-0.191,Organix derivatives of hydrazine,29,Organic chemicals,5,Chemicals,0.0
paises_interes,2022,2929,144137733,0.41707616117700225,SLV,2929,1.4e-05,97546,0.042972,0.898,1.125,1.03,-0.191,Isocyanates,29,Organic chemicals,5,Chemicals,0.0
paises_interes,2022,2930,483828745,0.568672479284027,SLV,2930,0.0,0,0.0,0.881,1.084,1.029,-0.191,Organo-sulfur compounds,29,Organic chemicals,5,Chemicals,
paises_interes,2022,2931,1522052429,0.7526208567155603,SLV,2931,3.6e-05,422664,0.107702,0.901,0.975,1.67,-0.191,Other organo-inorganic compounds,29,Organic chemicals,5,Chemicals,0.0
paises_interes,2022,2932,549704592,0.38241889076827346,SLV,2932,3e-06,27273,0.008336,0.866,1.2,1.049,-0.191,Heterocyclic compounds with oxygen hetero-atom(s) only,29,Organic chemicals,5,Chemicals,0.0
paises_interes,2022,2933,1797825944,0.1514649545512537,SLV,2933,1e-06,55060,0.001852,0.888,0.898,1.085,-0.191,Heterocyclic compounds with nitrogen hetero-atom(s) only,29,Organic chemicals,5,Chemicals,0.0
paises_interes,2022,2934,997773604,0.09027103179246289,SLV,2934,1e-06,29087,0.002958,0.893,0.85,1.47,-0.191,Nucleic acids and their salts,29,Organic chemicals,5,Chemicals,0.0
paises_interes,2022,2935,239220996,0.12429456277340835,SLV,2935,0.0,0,0.0,0.877,0.729,1.169,-0.191,Sulfonamides,29,Organic chemicals,5,Chemicals,
paises_interes,2022,2936,834866964,0.5602322601066885,SLV,2936,4.9e-05,468712,0.144135,0.883,1.138,0.829,-0.191,Vitamins,29,Organic chemicals,5,Chemicals,0.3495259349024561
paises_interes,2022,2937,129530945,0.017241000860843163,SLV,2937,0.0,6672,0.000984,0.886,0.926,1.032,-0.191,Hormones,29,Organic chemicals,5,Chemicals,0.0
paises_interes,2022,2938,234453609,0.7153750312882128,SLV,2938,5e-06,8392,0.014239,0.843,0.643,0.038,-0.191,Glycosides,29,Organic chemicals,5,Chemicals,0.0
paises_interes,2022,2939,88089209,0.2345085006168116,SLV,2939,0.0,0,0.0,0.864,0.946,0.203,-0.191,Vegetable alkaloids,29,Organic chemicals,5,Chemicals,
paises_interes,2022,2940,47000694,0.17581389540539913,SLV,2940,0.0,0,0.0,0.871,1.393,1.455,-0.191,"Other sugars, chemically pure",29,Organic chemicals,5,Chemicals,
paises_interes,2022,2941,158048048,0.375348963367524,SLV,2941,1.1e-05,100950,0.03238,0.848,0.997,1.17,-0.191,Antibiotics,29,Organic chemicals,5,Chemicals,0.0
paises_interes,2022,2942,5379788,0.025431570189527027,SLV,2942,1e-06,1188,0.001635,0.831,0.362,-0.021,-0.191,Other organic compounds,29,Organic chemicals,5,Chemicals,0.0
paises_interes,2022,3001,184933599,0.40618688671199044,SLV,3001,0.0,1093,0.000533,0.873,0.841,0.889,-0.191,Heparin for therapeutic use,30,Pharmaceutical products,5,Chemicals,0.0
paises_interes,2022,3002,112631240,0.0017404196717007582,SLV,3002,2e-06,713695,0.007017,0.885,1.299,1.408,-0.191,Serums and vaccines,30,Pharmaceutical products,5,Chemicals,0.4784396696067648
paises_interes,2022,3003,81220315,0.06968859585524763,SLV,3003,0.000372,4570678,1.099734,0.807,0.0,0.691,-0.191,"Medicaments, not packaged",30,Pharmaceutical products,5,Chemicals,0.03175721413759622
paises_interes,2022,3004,1047800599,0.013663514925310401,SLV,3004,0.000361,145123294,1.068543,0.803,0.0,0.777,-0.191,"Medicaments, packaged",30,Pharmaceutical products,5,Chemicals,0.05970151146100639
paises_interes,2022,3005,629692832,0.3898230377649901,SLV,3005,0.000132,1200856,0.39333,0.844,1.124,0.862,-0.191,"Wadding, gauze and bandages",30,Pharmaceutical products,5,Chemicals,0.0
paises_interes,2022,3006,394558251,0.1253571481283782,SLV,3006,0.000375,5697372,1.109019,0.828,0.0,0.643,-0.191,Pharmaceutical goods,30,Pharmaceutical products,5,Chemicals,0.0
paises_interes,2022,3101,846681,0.01643448752208719,SLV,3101,0.0,0,0.0,0.781,0.085,-0.841,-0.191,Animal or vegetable fertilizers,31,Fertilisers,5,Chemicals,
paises_interes,2022,3102,18342719,0.004246603878393535,SLV,3102,6.3e-05,3309838,0.185356,0.772,-0.191,-1.125,-0.191,Nitrogenous fertilizers,31,Fertilisers,5,Chemicals,0.0006816043564669932
paises_interes,2022,3103,189808,0.0006830687693612189,SLV,3103,1e-06,2037,0.001613,0.804,-0.071,-1.152,-0.191,Phosphatic fertilizers,31,Fertilisers,5,Chemicals,0.0
paises_interes,2022,3104,196910,3.328003198723009e-05,SLV,3104,1.6e-05,465645,0.045976,0.844,0.158,-0.961,-0.191,Potassic fertilizers,31,Fertilisers,5,Chemicals,0.0
paises_interes,2022,3105,23409080,0.013856483936030454,SLV,3105,0.00046,18758247,1.354755,0.739,-0.0,-0.977,-0.191,Mixed fertilizers,31,Fertilisers,5,Chemicals,0.0
paises_interes,2022,3202,36131,0.004052798664374519,SLV,3202,2.1e-05,13080,0.061377,0.848,0.47,-0.463,-0.191,Synthetic tanning substances,32,"Dyes, paints, inks, etc.",5,Chemicals,0.0
paises_interes,2022,3203,14869247,0.07593981299065566,SLV,3203,0.000167,255673,0.493639,0.851,1.05,0.451,-0.191,Coloring matter of animal or vegetable origin,32,"Dyes, paints, inks, etc.",5,Chemicals,0.13113625607709847
paises_interes,2022,3204,183891007,0.1971127556726104,SLV,3204,0.000147,1926470,0.445844,0.832,0.804,0.608,-0.191,Synthetic organic coloring matter,32,"Dyes, paints, inks, etc.",5,Chemicals,0.0008824430175398527
paises_interes,2022,3205,81994,0.003122704334924036,SLV,3205,0.001795,532434,5.350746,0.81,0.0,0.156,-0.191,Color lakes,32,"Dyes, paints, inks, etc.",5,Chemicals,0.0
paises_interes,2022,3206,106735905,0.08997399333193794,SLV,3206,3.3e-05,495179,0.100834,0.861,0.781,0.498,-0.191,Other coloring matter,32,"Dyes, paints, inks, etc.",5,Chemicals,0.0
paises_interes,2022,3207,12569645,0.050247419364365706,SLV,3207,1.2e-05,64329,0.037945,0.844,0.793,0.562,-0.191,Prepared pigments,32,"Dyes, paints, inks, etc.",5,Chemicals,0.0
paises_interes,2022,3208,10901250,0.013362200384870595,SLV,3208,0.001647,25934224,4.898373,0.777,0.0,0.308,-0.191,"Paints and varnishes, nonaqueous",32,"Dyes, paints, inks, etc.",5,Chemicals,0.0002792449081954409
paises_interes,2022,3209,1024849,0.002521582892069019,SLV,3209,0.004272,29306547,12.721191,0.767,0.0,-0.016,-0.191,"Paints and varnishes, aqueous",32,"Dyes, paints, inks, etc.",5,Chemicals,0.000504187682022041
paises_interes,2022,3210,371054,0.02029262852579594,SLV,3210,0.00011,86220,0.344299,0.794,0.622,0.068,-0.191,Other paints and varnishes,32,"Dyes, paints, inks, etc.",5,Chemicals,0.0
paises_interes,2022,3211,308286,0.01901161975379112,SLV,3211,0.001148,276864,3.403141,0.792,0.0,-0.221,-0.191,Prepared driers,32,"Dyes, paints, inks, etc.",5,Chemicals,0.0
paises_interes,2022,3212,22112491,0.09385586710019089,SLV,3212,0.001094,2401107,3.428405,0.821,0.0,0.944,-0.191,"Pigments, nonaqueous",32,"Dyes, paints, inks, etc.",5,Chemicals,0.0
paises_interes,2022,3213,97796118,0.5726846309428951,SLV,3213,0.000593,552322,1.759883,0.787,0.0,-0.473,-0.191,Artists' colors,32,"Dyes, paints, inks, etc.",5,Chemicals,0.6711211937963724
paises_interes,2022,3214,7967470,0.013464088741331046,SLV,3214,0.000209,2084909,0.620163,0.789,0.642,0.356,-0.191,Glaziers' putty,32,"Dyes, paints, inks, etc.",5,Chemicals,0.0
paises_interes,2022,3215,33294254,0.04758016907579985,SLV,3215,0.001439,15392474,4.325601,0.799,0.0,0.675,-0.191,Ink,32,"Dyes, paints, inks, etc.",5,Chemicals,0.00631483931692852
paises_interes,2022,3301,99559836,0.08731081408627533,SLV,3301,0.00021,1128971,0.626742,0.768,-0.129,-1.303,-0.191,Essential oils,33,Essential oils,5,Chemicals,0.6288195179504168
paises_interes,2022,3302,24372158,0.005472310003825704,SLV,3302,7.8e-05,2123449,0.229246,0.826,0.645,0.014,-0.191,Mixtures of odoriferous subtances,33,Essential oils,5,Chemicals,0.028720727458017594
paises_interes,2022,3303,37065397,0.013381313817118016,SLV,3303,1.5e-05,322820,0.044033,0.825,0.68,0.343,-0.191,Perfumes,33,Essential oils,5,Chemicals,0.10054209776345951
paises_interes,2022,3304,771864962,0.13972186472032,SLV,3304,3.4e-05,2069235,0.102825,0.819,0.671,0.428,-0.191,Make-up preparations,33,Essential oils,5,Chemicals,0.016862270355952804
paises_interes,2022,3305,108163732,0.06447790851392379,SLV,3305,0.000996,15452090,2.953007,0.782,0.0,0.394,-0.191,Hair products,33,Essential oils,5,Chemicals,0.034008150353770916
paises_interes,2022,3306,27377842,0.06841460006677572,SLV,3306,5e-06,29897,0.015455,0.817,0.544,0.165,-0.191,Dental hygiene products,33,Essential oils,5,Chemicals,0.0
paises_interes,2022,3307,284112741,0.19009566575291245,SLV,3307,0.000164,2320799,0.485901,0.807,0.574,0.252,-0.191,Toiletries,33,Essential oils,5,Chemicals,0.0034582917348723436
paises_interes,2022,3401,211873863,0.3047543907788305,SLV,3401,0.000587,4663156,1.735567,0.721,-0.0,-1.049,-0.191,Soap,34,"Soaps, waxes, and paints",5,Chemicals,0.006004731559484606
paises_interes,2022,3402,189759467,0.08256905302129935,SLV,3402,0.001225,50423456,3.652626,0.77,0.0,-0.027,-0.191,Cleaning products,34,"Soaps, waxes, and paints",5,Chemicals,0.0007049496964269962
paises_interes,2022,3403,13027064,0.032942724447791664,SLV,3403,5.2e-05,522105,0.154306,0.89,1.444,1.583,-0.191,Lubricants,34,"Soaps, waxes, and paints",5,Chemicals,0.056607387402917035
paises_interes,2022,3404,48468085,0.16598512020047493,SLV,3404,1e-06,3374,0.002633,0.859,1.028,0.706,-0.191,Artificial and prepared waxes,34,"Soaps, waxes, and paints",5,Chemicals,0.0
paises_interes,2022,3405,9902389,0.0764534175705411,SLV,3405,6.7e-05,181451,0.208131,0.809,0.724,0.313,-0.191,Polishes and creams,34,"Soaps, waxes, and paints",5,Chemicals,0.0
paises_interes,2022,3406,530963005,0.5437708336795078,SLV,3406,0.000345,1671182,1.016366,0.794,0.0,-0.001,-0.191,Candles,34,"Soaps, waxes, and paints",5,Chemicals,0.41024735785809086
paises_interes,2022,3407,93783705,0.4740561080712219,SLV,3407,0.000158,188669,0.467068,0.862,1.192,1.14,-0.191,Modeling pastes,34,"Soaps, waxes, and paints",5,Chemicals,0.4286077734020957
paises_interes,2022,3502,1842972,0.016952342818557,SLV,3502,1e-05,33799,0.030796,0.868,0.913,0.593,-0.191,Albumins,35,Albuminoidals; modified starches; glues; enzymes,5,Chemicals,0.0
paises_interes,2022,3503,48862891,0.13271542251359378,SLV,3503,3.1e-05,77459,0.092966,0.82,0.401,-0.414,-0.191,Gelatin,35,Albuminoidals; modified starches; glues; enzymes,5,Chemicals,0.03372106533779161
paises_interes,2022,3504,94235840,0.1255896902155963,SLV,3504,0.0,0,0.0,0.864,0.841,0.762,-0.191,Peptones,35,Albuminoidals; modified starches; glues; enzymes,5,Chemicals,
paises_interes,2022,3505,12423245,0.04424633004356028,SLV,3505,3.1e-05,138814,0.092481,0.841,0.697,0.414,-0.191,Dextrins and other modified starches,35,Albuminoidals; modified starches; glues; enzymes,5,Chemicals,0.0
paises_interes,2022,3506,142718612,0.20919581996537007,SLV,3506,0.000245,3425814,0.755233,0.836,1.074,0.695,-0.191,Glues and adhesives,35,Albuminoidals; modified starches; glues; enzymes,5,Chemicals,0.03983899884815696
paises_interes,2022,3507,80547179,0.08335858412439019,SLV,3507,4.1e-05,266823,0.122156,0.872,1.165,1.342,-0.191,Enzymes,35,Albuminoidals; modified starches; glues; enzymes,5,Chemicals,0.0
paises_interes,2022,3601,239579,0.002209100119706654,SLV,3601,0.000128,58432,0.378009,0.887,0.845,0.958,-0.191,Propellant powders,36,Explosives,5,Chemicals,0.0
paises_interes,2022,3603,2878770,0.008353817855117155,SLV,3603,0.0,0,0.0,0.81,0.13,-0.527,-0.191,Detonators,36,Explosives,5,Chemicals,
paises_interes,2022,3604,537990344,0.9329172121880926,SLV,3604,0.001503,2394625,4.899908,0.807,0.0,-0.25,-0.191,Fireworks,36,Explosives,5,Chemicals,0.0
paises_interes,2022,3606,7273253,0.2925955857780722,SLV,3606,0.0,0,0.0,0.805,0.645,0.269,-0.191,Ferrocerium and other pyrophoric alloys,36,Explosives,5,Chemicals,
paises_interes,2022,3701,22665717,0.05891611563450743,SLV,3701,3.5e-05,146030,0.103549,0.889,1.196,1.549,-0.191,Photographic plates,37,Photographic or cinematographic goods,5,Chemicals,0.0
paises_interes,2022,3702,2985113,0.02153504829176215,SLV,3702,1.6e-05,23899,0.047477,0.92,0.84,2.0,-0.191,Photographic film in rolls,37,Photographic or cinematographic goods,5,Chemicals,0.0
paises_interes,2022,3703,354218,0.016634145949746677,SLV,3703,0.0,0,0.0,0.883,0.879,0.838,-0.191,Photographic paper,37,Photographic or cinematographic goods,5,Chemicals,
paises_interes,2022,3704,33676,0.00439192405555244,SLV,3704,0.0,0,0.0,0.857,0.003,0.486,-0.191,"Photographic film, not developed",37,Photographic or cinematographic goods,5,Chemicals,
paises_interes,2022,3707,8919015,0.018150186786048066,SLV,3707,4e-06,23206,0.011306,0.898,0.752,1.251,-0.191,Chemical preparations for photographic uses,37,Photographic or cinematographic goods,5,Chemicals,0.0
paises_interes,2022,3801,387239879,0.5797752590128513,SLV,3801,0.0,0,0.0,0.874,0.916,0.742,-0.191,Artificial graphite,38,Miscellaneous chemical products,5,Chemicals,
paises_interes,2022,3802,29726904,0.09551965855192944,SLV,3802,6e-06,18323,0.01677,0.833,0.586,0.196,-0.191,Activated carbon,38,Miscellaneous chemical products,5,Chemicals,0.0
paises_interes,2022,3804,117431,0.0038538835611326796,SLV,3804,0.0,0,0.0,0.874,0.845,0.58,-0.191,Residual lyes,38,Miscellaneous chemical products,5,Chemicals,
paises_interes,2022,3805,1389292,0.035601147791919176,SLV,3805,0.0,0,0.0,0.808,0.021,-0.866,-0.191,Turpentines,38,Miscellaneous chemical products,5,Chemicals,
paises_interes,2022,3806,11335057,0.15744715535397297,SLV,3806,0.0,0,0.0,0.84,0.445,-0.334,-0.191,Rosin and resin acids,38,Miscellaneous chemical products,5,Chemicals,
paises_interes,2022,3808,717438638,0.21401548845057902,SLV,3808,0.000928,42322857,2.752975,0.796,0.0,0.201,-0.191,"Insecticides, rodenticides, fungicides, etc.",38,Miscellaneous chemical products,5,Chemicals,0.050176834706598374
paises_interes,2022,3809,5593229,0.028608013852238236,SLV,3809,0.001043,4694973,3.234688,0.777,0.0,0.243,-0.191,Finishing agents,38,Miscellaneous chemical products,5,Chemicals,0.0
paises_interes,2022,3810,8548867,0.08317498722170448,SLV,3810,3.3e-05,61190,0.100687,0.886,1.345,1.408,-0.191,Pickling preparations for metal surfaces,38,Miscellaneous chemical products,5,Chemicals,0.0
paises_interes,2022,3811,5078058,0.00727868820765299,SLV,3811,2e-05,268489,0.058252,0.868,0.578,0.411,-0.191,Anti-knock,38,Miscellaneous chemical products,5,Chemicals,0.08266632897437139
paises_interes,2022,3812,227275926,0.37099895115828463,SLV,3812,1.4e-05,78356,0.042878,0.868,1.081,1.052,-0.191,Stabilizers for rubber or plastic,38,Miscellaneous chemical products,5,Chemicals,0.0
paises_interes,2022,3813,6076050,0.418521071942395,SLV,3813,3.3e-05,10497,0.098527,0.87,1.051,0.926,-0.191,Preparations for fire extinguishers,38,Miscellaneous chemical products,5,Chemicals,0.0
paises_interes,2022,3814,1809846,0.02035351165118958,SLV,3814,0.000851,1804379,2.567837,0.757,0.0,-0.158,-0.191,Organic composite solvents and thinners,38,Miscellaneous chemical products,5,Chemicals,0.0004949071120867622
paises_interes,2022,3815,114492806,0.046201998272800256,SLV,3815,3e-05,856459,0.08937,0.871,1.09,0.775,-0.191,Catalytic preparations,38,Miscellaneous chemical products,5,Chemicals,0.24183177478431542
paises_interes,2022,3816,906105,0.007623783272443247,SLV,3816,2.1e-05,54548,0.061244,0.835,0.871,0.53,-0.191,Refractory cements,38,Miscellaneous chemical products,5,Chemicals,0.0
paises_interes,2022,3817,33905576,0.15005295356441184,SLV,3817,0.0,0,0.0,0.861,0.351,0.005,-0.191,Mixed alkylbenzenes,38,Miscellaneous chemical products,5,Chemicals,
paises_interes,2022,3818,258278585,0.14862593599757518,SLV,3818,0.0,0,0.0,0.898,1.078,1.809,-0.191,Chemical elements for electronics,38,Miscellaneous chemical products,5,Chemicals,
paises_interes,2022,3819,127616,0.0028168241852397405,SLV,3819,5.8e-05,60844,0.172385,0.851,0.724,0.584,-0.191,Hydraulic fluids,38,Miscellaneous chemical products,5,Chemicals,0.0
paises_interes,2022,3820,2305878,0.053152649022926095,SLV,3820,0.000139,193517,0.409115,0.833,0.762,0.328,-0.191,Antifreezing preparation,38,Miscellaneous chemical products,5,Chemicals,0.020613176103391435
paises_interes,2022,3821,9470240,0.0279017550186347,SLV,3821,0.0,837,0.00073,0.875,1.326,1.232,-0.191,Prepared culture media for micro-organisms,38,Miscellaneous chemical products,5,Chemicals,0.0
paises_interes,2022,3823,3386829406,0.42435541694477064,SLV,3823,8e-05,7302964,0.240294,0.861,0.995,0.323,-0.191,Industrial monocarboxylic fatty acids,38,Miscellaneous chemical products,5,Chemicals,0.34230115333993155
paises_interes,2022,3901,87365870,0.017647186767493255,SLV,3901,5.2e-05,4608655,0.155285,0.841,0.518,0.293,-0.191,Polymers of ethylene,39,Plastics,5,Chemicals,0.01023313743380661
paises_interes,2022,3902,42371723,0.035260041753481526,SLV,3902,2.1e-05,967008,0.064555,0.843,0.756,0.575,-0.191,Polymers of propylene,39,Plastics,5,Chemicals,0.010055759621430226
paises_interes,2022,3903,39166983,0.02516402538473095,SLV,3903,6e-06,132483,0.02114,0.853,1.028,0.769,-0.191,Polymers of styrene,39,Plastics,5,Chemicals,0.0
paises_interes,2022,3904,180930507,0.1177394380176951,SLV,3904,0.000568,15406721,1.773464,0.832,0.0,0.58,-0.191,Polymers of vinyl chloride,39,Plastics,5,Chemicals,0.0
paises_interes,2022,3905,38252901,0.08341456096090055,SLV,3905,0.000148,1019228,0.480325,0.845,1.041,1.016,-0.191,Polymers of vinyl acetate,39,Plastics,5,Chemicals,0.0
paises_interes,2022,3906,142302257,0.11349335467070266,SLV,3906,1.2e-05,218673,0.035248,0.883,1.203,1.312,-0.191,Acrylic polymers,39,Plastics,5,Chemicals,0.0
paises_interes,2022,3907,579524058,0.10236925981579394,SLV,3907,0.000105,7602202,0.334126,0.847,1.04,0.677,-0.191,Polyacetals,39,Plastics,5,Chemicals,0.021461018794291443
paises_interes,2022,3908,23194658,0.029495119952502123,SLV,3908,0.0,0,0.0,0.874,1.36,1.554,-0.191,Polyamides,39,Plastics,5,Chemicals,
paises_interes,2022,3909,505833943,0.3124049263916908,SLV,3909,3e-05,674575,0.092112,0.847,1.054,0.924,-0.191,Amino-resins,39,Plastics,5,Chemicals,0.0
paises_interes,2022,3910,280866692,0.2572077882842164,SLV,3910,2.7e-05,261000,0.080862,0.898,1.573,1.875,-0.191,Silicones in primary forms,39,Plastics,5,Chemicals,0.0
paises_interes,2022,3911,96454709,0.1640795320821056,SLV,3911,2e-06,16261,0.006571,0.888,1.337,1.158,-0.191,Petroleum resins,39,Plastics,5,Chemicals,0.0
paises_interes,2022,3912,54264790,0.10517810411373596,SLV,3912,4.2e-05,289657,0.127026,0.863,1.062,0.908,-0.191,Cellulose n.e.c.,39,Plastics,5,Chemicals,0.0
paises_interes,2022,3913,126572574,0.24870001963918,SLV,3913,1.5e-05,52603,0.043452,0.866,1.011,0.835,-0.191,Natural polymers,39,Plastics,5,Chemicals,0.0
paises_interes,2022,3914,58023878,0.1516884590446456,SLV,3914,0.0,0,0.0,0.899,1.265,2.051,-0.191,Ion-exchangers based on polymers,39,Plastics,5,Chemicals,
paises_interes,2022,3915,15512175,0.05057148309825852,SLV,3915,0.002576,9649062,7.77585,0.751,0.0,-0.523,-0.191,Plastic waste,39,Plastics,5,Chemicals,0.007459585190767766
paises_interes,2022,3916,152149487,0.16826494276139292,SLV,3916,0.000218,1648156,0.644483,0.834,0.802,0.641,-0.191,Monofilament,39,Plastics,5,Chemicals,0.0
