"1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","HS4","HS4 ID"
0.0128350422,-0.1678773596,-0.0533650274,-0.1647267794,0.0375702224,-0.1958573506,-0.1899188079,-0.1763998131,-0.1909686413,0.0252235065,0.0197419,0.0581761433,0.1113181951,0.0108770485,0.0398412781,0.058548491,0.005786641,0.048888608,0.0679047468,0.0409872175,0.0604013071,0.0550825048,-0.092488191,-0.0746646342,0.02477957,0.0032666402,"Aluminium Bars","7604"
-0.3320437524,-0.3158437405,-0.137517438,-0.2943245959,-0.3537410185,-0.0119420475,-0.0136392286,-0.1637587896,-0.1865036522,-0.2046735532,-0.3539892823,-0.0243667102,-0.0540544297,-0.1422418879,-0.1021321978,-0.1890418695,-0.5157611467,-0.7399043591,-0.6381834107,-0.573504072,-0.5395308279,-0.445683197,-0.4712401638,-0.609061014,-0.6025478524,-0.7130003763,"Aluminium Wire","7605"
0.1499495739,-0.1467709674,-0.0264439703,-0.0137711624,0.0239643696,0.1114197904,0.1596849474,0.1157643607,0.0747045251,0.0671413532,0.0825134403,0.1159185494,0.2528035119,0.2817308877,0.4982207426,0.580105707,0.5822061882,0.6159700424,0.6013220084,0.4208398398,0.5194894299,0.4850887025,0.4857424073,0.4017147828,0.4018183256,0.4080408382,"Aluminium Plating","7606"
0.6429932025,0.5810420753,0.6806207749,0.538855098,0.652077047,0.586798539,0.6438309458,0.7398602215,0.7518385353,0.6215429006,0.6293691998,0.622506574,0.5903413807,0.8483242392,1.0016155564,0.7986445119,0.817045783,0.6707058467,0.6868599834,0.6972383016,0.544491814,0.5279086054,0.5921856501,0.6664365572,0.6512518958,0.8740272865,"Aluminium Foil","7607"
0.7732715338,0.7626575035,0.5737178999,0.7824776947,0.8353394574,0.3736573216,0.4112812941,0.3023649898,0.712625709,0.2479963083,0.1295792577,0.0883540427,0.4501079835,0.7066984793,0.8602863194,0.8673412881,0.8571507348,0.7601690526,0.8479484407,0.750955168,0.7824880268,0.5114685781,0.2068867684,0.1999606171,0.1709402856,0.2957313055,"Aluminium Pipes","7608"
,,,,,,,,,0.79908214,0.4110982695,0.4169139299,0.271795386,0.1258260686,0.0850507652,0.5464149895,0.7135376626,0.7689641301,0.339387837,0.1914394711,0.416127967,0.314176367,0.4892380104,0.7209832524,0.6689952761,0.8159992976,"Aluminium Pipe Fittings","7609"
0.2850502388,0.2296189496,0.0406079788,0.1579574409,0.2210985084,0.328314441,0.3288934501,0.4072966364,0.3254277494,0.4143760228,0.4812609255,0.5048046828,0.4180899778,0.5221513183,0.3019831031,0.3546235473,0.3008826064,0.3320908622,0.2899109189,0.2677031164,0.4475714644,0.4329738841,0.428897682,0.4518469003,0.442261452,0.4570114509,"Aluminium Structures","7610"
0.0788810809,0.1075285985,0.207264228,0.4216810857,0.3237459675,0.2978310324,0.2756114584,0.267822491,0.2484415173,0.1849317503,0.3438612108,0.2502441254,0.2943140899,0.3233175861,0.3274808993,0.1468561772,0.069586491,0.1298398124,0.0269926701,0.1693270483,0.0326026433,0.0628092458,0.0198047881,-0.014493809,-0.028888787,0.0354291719,"Aluminium Cans","7612"
,,,,,,,,,,,,,,,,,,,,,0.8009303027,0.9608160342,0.9042393077,0.9385447511,0.9334677401,"Aluminium Gas Containers","7613"
,,,,,,,-0.5676304034,-0.7115483654,-0.627608278,-0.7641409412,-0.6660434547,-0.7793898857,-0.5797155731,-0.6719250135,-0.9153743915,-0.9513309155,-1.01526995,-0.4767189809,-0.6678273101,-0.8018694731,-0.6011367602,-0.5511606155,-0.5766183918,-0.5638425912,-0.8154171999,"Stranded Aluminium Wire","7614"
-0.8680580418,-0.6229706626,-0.6739533042,-0.6521131846,-0.845892871,-1.0964332602,-0.8861395782,-0.846541951,-0.8736155318,-0.7977832462,-0.6246328627,-0.6329645254,-0.583702912,-0.7655111399,-0.6387228911,-0.2016120269,0.0643726873,-0.0099128057,-0.2244299475,-0.2250338354,-0.1422449926,-0.2382290962,-0.5432731668,-0.6704872597,-0.7366635187,-0.6840526417,"Aluminium Housewares","7615"
0.5061581268,0.5395513928,0.5874427343,0.6245814162,0.4967087605,0.554897322,0.7657978097,0.8722270948,0.907551747,0.7929960699,0.7707250355,0.7437019179,0.7895653838,0.9577700726,0.911044475,0.9401629925,0.7606347566,0.7942806735,0.7416378893,0.6580828362,0.7277368245,0.7874682075,0.7414942178,0.7547265627,0.5676126504,0.5689828736,"Other Aluminium Products","7616"
-0.3911034807,-0.414158542,-0.4652464331,-0.6610185948,-0.3505930151,-0.5283238655,-0.4701447416,-0.416535918,-0.6963495032,-0.7865518644,-1.0508045821,-1.0049054329,-1.1567048984,-1.1885062529,-1.3076165799,-1.302825525,-1.4258771977,-1.3721798842,-1.3610777567,-1.3971483857,-1.3470592985,-1.3543735489,-1.404942961,-1.3791802497,-1.4739073707,-1.5018099258,"Raw Lead","7801"
,,,,,,,,,,,,,-1.2596401273,-1.174081529,-1.1315322163,-1.0059662921,-1.1618867619,-1.3871422382,-1.1760272656,-1.3913415864,-1.4645786631,-1.4210905494,-1.3782029652,-1.0715356235,-1.1592190325,"Scrap Lead","7802"
-0.5570718075,-0.5179743901,-0.6365603587,-0.4451425973,-0.3796105617,-0.5022872963,-0.4686275106,-0.4790023682,-0.4879199196,-0.4317638835,-0.5089240471,-0.5099567106,-0.6359106917,-0.7866673937,-0.5757750629,-0.6462439986,-0.6843837392,-0.6833813521,-0.7151167927,-0.8725438978,-0.8657370098,-0.824396475,-0.8372561987,-0.732882301,-0.9302071889,-0.939100457,"Raw Zinc","7901"
,,,,,,,,,-0.1015209067,-0.3202173468,-0.4890535617,,-0.3711506022,-0.585936073,-0.5181469067,-0.5706808204,-0.487512161,-0.3834235228,-0.6187538577,-0.6719013257,-0.6926425606,-0.6445254676,-0.500554268,-0.251174957,-0.5100863131,"Scrap Waste","7902"
,,,,,,,,,,-0.6955780571,,,,,,,,,,-0.5017161919,-0.6563733489,-0.3659298146,-0.5921381967,-0.8369830964,-0.8253523239,"Zinc Powder","7903"
,,,,,,,,-0.1011655261,-0.073221432,-0.2112813787,-0.1175579055,-0.1899544409,0.1207653452,0.2554667588,0.2430490517,0.0328164363,0.4270813185,0.1926326325,0.018290769,-0.084968552,-0.1016019137,-0.0264085828,0.1490883357,-0.0218834701,-0.0531685684,"Zinc Sheets","7905"
,,,,-0.2067778973,-0.0685921169,0.1471883474,0.2303505716,0.2937113396,0.2127340555,0.1833417081,0.1183774812,0.2093767949,0.2932025637,0.0261859421,0.128558151,0.0701833439,0.3039453997,0.3214864273,0.240709249,0.423892731,0.5676715947,0.6312478388,0.679259179,0.5106812431,0.286624334,"Other Zinc Products","7907"
-1.6526954795,-1.4934773656,-1.5032982327,-1.4191322319,-1.4189628156,-1.4062436061,-1.5556887516,-1.5778722738,-1.5156648986,-1.2200271153,-0.7046124005,-0.6689220884,-0.6228550818,-0.5445503174,-0.4511810091,-0.5369067129,-0.7411069504,-0.7572749274,-0.3706419229,-0.7055640343,-0.5751258959,-0.3832195541,-0.4155503974,-0.5043091234,-0.7494536207,-0.6893461386,"Raw Tin","8001"
,,,,,,,,,0.3380208646,0.2469336835,0.3493067153,0.0926616994,0.134611402,0.0940420242,0.3676585828,0.7638467309,0.7215893275,0.2712521107,,0.9040966559,1.1088895213,1.190444731,1.0490793681,1.106013732,0.4546322466,"Tin Bars","8003"
,,,,,,,,,,,,,,,,,0.1856422055,,,,,,,,,"Other Tin Products","8007"
,,,,,,,0.5856389196,0.7273047496,0.6314587648,0.4847327705,0.6099162503,1.0288603461,1.254794439,1.1769823577,1.2667245523,1.0221941913,1.0168916632,0.9179159704,1.0818735461,0.966589747,1.7445298904,1.4880385079,1.4234520987,1.3226378716,1.0937014252,"Tungsten","8101"
,,,,,,,1.0108472079,1.0861549492,0.8630528224,0.8695663257,0.8514149176,0.8749136602,1.2411718063,1.1533478969,0.6718686352,0.8214612851,0.8174624135,0.8789851386,1.1918841731,1.0726604627,1.3366412505,1.1045346692,0.907425657,1.4121780694,1.253809255,"Molybdenum","8102"
,0.7269312557,0.1377161757,0.1764642038,-0.0221761414,0.2264501564,0.7859681652,0.9557700932,0.949397602,0.4813603465,0.1922089091,0.2001719617,0.0424191495,0.5215974745,0.7721068586,0.8066718116,0.7103638975,0.7166223251,0.7287479806,0.7478362648,0.5282200106,0.4303847558,0.4655436303,0.6197854037,0.6213040955,0.6663556831,"Tantalum","8103"
0.1632361068,0.1483753372,0.0142595996,0.1792319156,0.396907595,0.4806354959,0.5332063583,0.585831773,0.3677512812,0.563279487,0.2504369158,0.3397455656,0.5287838663,1.022181258,1.0264465161,1.1127690259,1.1808548267,1.1622135674,1.0632330966,1.0268401328,1.0851138939,1.049079936,0.9890503577,0.9597504492,0.8901566454,1.0435500805,"Magnesium","8104"
0.4891641934,0.4115084236,-0.5895314815,-0.5212320321,-0.6334326177,-0.4622314803,-0.905755946,-0.9807226231,-1.0907166552,-1.6265448419,-1.7063688742,-1.30498794,-1.2911363854,-1.1385261436,-1.1182079599,-0.9753700907,-1.258338793,-1.3514196365,-1.3649589654,-1.1179017631,-1.2564946096,-1.3201785349,-1.4895503711,-1.9774097199,-2.4552645296,-2.2409731339,"Cobalt","8105"
0.6784373154,0.8687309448,0.6713636367,0.7531732208,1.0636893424,1.0972895424,0.5878781425,0.9406312079,0.612751229,0.7616513558,0.6930549449,1.0642571766,1.0109791013,0.5672604459,0.6972890184,0.8241987088,0.6940601213,0.8437858916,0.4737717192,0.428366665,0.3995661741,0.1482150058,0.1999354885,0.1571984051,0.3521659509,0.2974475075,"Titanium","8108"
,,,,,,,,,,,,,,,-0.5673608162,,,,,,,,,,-1.1092059545,"Antimony","8110"
,,,,,,,0.0797885191,-0.5656175881,-1.4271822149,-1.0663655393,-1.0182626994,-0.7377096393,-0.1382586521,-0.1547480747,-0.1812606688,-0.3747912221,-0.7496696563,-0.6308636051,0.0832514737,0.0288253156,0.3113492513,-0.076414945,-0.3599863702,-0.7095380418,-0.3721561979,"Manganese","8111"
0.111438518,0.1040236124,-0.1025985744,0.2381597501,0.405065798,0.5483766599,0.2113454015,0.1002341293,0.1346251949,0.1946522076,0.3733337763,0.3384221365,0.0150591755,-0.1167644888,0.1564770486,-0.00663083,-0.0991054429,-0.4866527228,-0.5045855747,-0.2978627743,0.1669245719,0.3346620442,0.3362926336,0.2880642296,0.0003167301,0.1185457687,"Other Metals","8112"
,,,,,,,,,,0.6419214037,,1.3272376643,1.4668885552,1.764570217,1.6779150234,1.6033711435,2.209072353,1.9619177754,1.988847032,1.9832918422,1.8647275281,1.827979683,1.8258092583,1.5128994962,1.4768438274,"Cermets","8113"
0.0147446902,-0.082807126,-0.1214729609,0.0801208054,-0.011932064,-0.1803571104,-0.1344574903,-0.2604961361,0.0124135255,0.026303537,-0.0374590523,-0.2539991064,-0.2168549664,-0.2359860063,-0.1991949149,-0.183439065,-0.0529641381,-0.2509092086,0.0551447675,-0.0013899132,0.0852407019,0.2006511026,0.1283334579,0.3667111493,0.3101459136,0.5820664039,"Garden Tools","8201"
1.0408841958,1.0974375682,1.0693454086,1.0417838833,0.9346084788,0.9891857261,0.9267945569,0.9328807525,1.0052229009,0.9988088763,0.9587651697,0.9139667831,0.8977920271,1.2367206231,1.2434452964,1.2602036637,1.1624228931,1.263880833,1.1423073619,1.1423079937,1.2259274414,1.353780963,1.6971293544,1.6916087445,1.6873639642,1.7066780361,"Hand Saws","8202"
0.1228717849,0.1549701868,0.2044890935,0.3256456624,0.2258411162,-0.0459112343,0.1184377349,0.070715697,0.2686281983,0.3618100583,0.4666419661,0.4304732586,0.4541427433,0.2646565698,0.39965845,0.3911831786,0.3491932881,0.5225690967,0.5172955661,0.4941152972,0.5265226871,0.7283862406,0.7451824642,0.7622551007,0.6478026669,0.7975420071,"Hand Tools","8203"
0.1293501213,0.2401924941,0.3790575307,0.3906289695,0.5194239783,0.7407480233,0.6877173378,0.477224606,0.7140065028,0.7909777768,0.6645071038,0.7637417232,1.0202992905,0.5510688419,0.6572943106,0.6507736273,1.5808523955,1.5840220831,1.566055662,1.0537451098,1.0946173,1.5746912411,1.620793095,1.5029203733,1.5066358975,1.5284553414,"Wrenches","8204"
0.8655831952,0.7663335829,0.7171350987,0.7676600702,0.9747157192,0.9927338556,0.814305335,1.3091740624,1.2456363048,1.2687900068,1.1540007607,0.9338045788,0.9614332212,1.0200018041,1.3767963378,1.2387218485,1.1775942458,1.3135178512,1.2246672181,1.1475927485,1.1312406986,1.4358188479,1.6081696444,1.8179705376,1.7932868195,1.5849522197,"Other Hand Tools","8205"
,,,,,,0.3851765057,1.022627791,0.3776525363,0.5092191938,-0.0855103931,-0.3038665061,-0.1195562172,0.1611221091,0.6529083584,-0.4442037476,-0.4239178246,-0.3294790572,0.0523258414,0.1430826594,0.3218310397,0.5662207685,1.0314294344,1.1415744844,1.0035793546,1.0312769273,"Tool Sets","8206"
1.2689689131,1.4342334022,1.4553055785,1.1916251356,1.4797558221,1.5190325195,1.3968301285,1.6550717571,1.6191534148,1.2153394081,1.3134023481,1.2485065611,1.264705825,1.1360016342,1.0629745997,1.2325763085,1.1855656249,1.373696597,1.5395176686,1.3801787202,1.4871687995,1.6716192227,1.6896940056,1.7703247954,1.7800408414,1.7435118665,"Interchangeable Tool Parts","8207"
1.8010502206,1.6166810336,1.6520405647,1.6738121848,1.7150717481,1.7863697077,1.6549564654,1.699360525,1.462674598,1.3758353062,1.1425077562,1.3863474093,1.4044752987,1.4556772091,1.6720865858,1.6836589385,1.5087956088,1.4794771282,1.4463450384,1.4819577796,1.4494571789,1.4624848467,1.3753949408,1.3854171074,1.3925307882,1.2517701889,"Cutting Blades","8208"
1.8342556172,1.8034921471,1.7003685871,1.7265310455,1.5724061453,1.6217324865,1.7389815481,1.9203221063,1.7102595204,1.7272213917,2.0130138789,2.0386651375,1.9481954267,1.9205073917,1.7500502337,1.7594960132,1.748559428,1.8697300393,1.8749715853,1.6592757156,1.683618713,1.6818958587,1.7760454588,1.7337453799,1.321665839,1.3665924489,"Tool Plates","8209"
,,,,,,,,,,,,,0.8874532315,0.8381399315,0.9170364168,0.8255718159,0.9155029522,0.5902173075,0.7333117447,0.8301837552,0.7338310531,0.9274274334,0.8911902204,0.8965367408,0.8841088727,"Cooking Hand Tools","8210"
-0.2112836368,-0.2785533365,-0.174107535,-0.0587154296,-0.0687558119,-0.2773337838,-0.2034863164,0.0168785765,0.0158909961,0.1150341232,0.4907078787,0.5083891083,0.60798045,0.6875968982,0.8223568492,0.7557958008,0.9929503916,1.0984819844,1.0330474616,1.055810282,1.0813320496,1.0429844675,1.0171582035,0.979615777,1.1868998222,0.9194442304,"Knives","8211"
-0.2076965735,-0.2787018895,-0.2107659324,-0.0208911604,0.0911773988,0.2660184913,0.4174634475,0.4144674172,0.2815815118,0.2930511942,0.1451677,0.1600251201,0.3084343229,0.3984662806,0.4115888366,0.3536685851,0.2334616112,-0.0102828398,-0.0804094284,-0.024670396,0.1387081425,-0.0870691001,-0.1061418032,-0.2156388154,-0.0278212027,0.004302486,"Razor Blades","8212"
,,,,,,,,,,,0.7216290112,0.8027903818,0.8712617996,0.413123682,0.3529829115,0.9032657357,0.4383928117,0.4028744522,0.4095000492,0.4565697398,0.4142567372,0.4236469686,0.4206598275,0.4076041511,0.6881482464,"Scissors","8213"
,,,,,,-0.1563820225,-0.0512745538,0.1418637461,0.3727870742,-0.08133174,0.0337371242,0.3098516944,-0.0273045167,-0.0229286623,-0.183093255,0.4583932737,0.5400442611,0.5435132736,0.5486733692,0.6317430964,0.3330440482,0.3766844874,0.0028639608,-0.0157896336,-0.8575200823,"Other Cutlery","8214"
-0.9363203656,-0.8454806096,-0.9124046782,-0.7645962859,-0.732079962,-0.8219584755,-0.9710377191,-0.7940397562,-0.9710489807,-1.2174894381,-1.0818115391,-1.2112028049,-0.8499322036,-0.4217929114,-0.5242459118,-0.4615772425,-0.4415221454,-0.6936576886,-0.8523631349,-0.8570900159,-0.2079664683,-0.3224184262,-0.1746451174,-0.0049188587,0.0932354914,0.1298217912,"Cutlery Sets","8215"
0.2257589649,0.3798272503,0.3260605671,0.2925834433,0.4585101791,0.5627854099,0.3954447398,0.4139521608,0.6076833213,0.544979982,0.5633253893,0.5907389666,0.631383311,0.7481455817,0.6572934925,0.4387637537,0.7171609859,0.7081552081,0.7294703711,0.8057864755,0.8612033999,0.7631429668,0.7786188969,0.8296131679,0.9141414024,0.9412466277,"Padlocks","8301"
0.5248766227,0.6048898753,0.5786397412,0.6696997872,0.7169127862,0.789276119,0.954833431,0.9627571409,0.9063343995,0.8501206626,0.7420037192,0.9027084994,1.0829115367,1.0666215727,0.890710667,0.8197729777,0.7828165419,0.8105340023,1.0742466942,0.8852179893,0.9471405413,0.8736814409,0.950770932,0.9369969594,0.8327154995,0.7778448358,"Metal Mountings","8302"
,,,,,,0.4212271844,0.543204654,0.631587735,0.5449718247,0.601494123,0.6196956148,0.6129778281,0.5489635441,0.5787636293,0.5247032928,0.6842245009,0.3301870774,0.2089034556,0.3338967207,0.5671376182,0.7381850074,0.529403726,0.7966653113,0.6899637815,0.3986011423,"Safes","8303"
0.0465597298,0.0205050538,0.0188513226,0.1653250607,0.0959813619,0.167809167,0.2337953228,0.3001329823,0.6473438941,0.7382332187,0.9349359936,0.9812077232,0.8355252265,0.6813680108,0.706277337,0.983360483,0.7158952003,0.7067316971,0.6594783657,0.6701367322,0.8798540291,0.650640143,0.856305741,0.5516121543,0.8895417498,0.9615173749,"Metal Office Supplies","8305"
-1.3481700751,-1.265588198,-1.2461350046,-1.0839939036,-0.9772419178,-0.6682613505,-1.2339784974,-1.126237807,-0.729711896,-0.6253014257,-0.5100126747,-0.7294534053,-0.4680931294,-0.2946315535,-0.787334204,-0.8579609892,-0.507877996,-0.4556034753,-0.2466976941,-0.1484237293,-0.51434747,-0.5559141864,-0.5744631882,-0.4363377401,-0.1495052162,-0.1403112966,"Bells and Other Metal Ornaments","8306"
0.9809358664,0.9905629196,0.7180397852,0.667005134,0.5788744193,0.4800721744,0.526994836,0.5676079625,0.6279047743,0.7297523865,0.6372390655,0.6903439991,0.5539211027,0.6504691865,0.5230027069,0.6181982401,0.935313113,0.9023741612,0.5962391276,0.4131263062,0.3030034894,0.2345894349,0.283097646,0.4060644206,0.7401347631,0.8035578025,"Flexible Metal Tubing","8307"
0.2532330123,-0.0269057196,0.338116056,0.4604215427,0.4812821212,0.8147648186,0.8702011194,0.9859252583,0.8322237168,0.8461408499,0.6471321928,0.7243666882,0.613135452,0.5725201382,0.5090441393,0.6771534268,0.5980395004,0.6681108266,0.6333200832,0.6231233451,0.7609646129,1.052247712,0.9846597191,1.0318737868,0.8529795283,0.810779317,"Other Metal Fasteners","8308"
0.0616516708,-0.0140834531,0.0123395017,0.0951307973,0.1196424479,0.0942411129,0.2038509451,0.3559047609,0.3030484679,0.1265466641,0.2628788126,0.2193271281,0.1274444964,0.1438892333,-0.0913070447,-0.0180963819,-0.0711862517,0.2052111087,0.2303352589,0.310614541,0.1743119019,0.0574611836,0.0986415583,0.0969079132,0.0010225661,0.0108361268,"Metal Stoppers","8309"
,,,,,,,,,0.5841810697,0.746367308,0.2954273767,0.525993088,0.6293784795,0.5889361701,0.4805605176,0.6121600685,0.6288580773,0.7788720555,0.6988086956,0.5266191168,0.2452301928,0.4420216485,0.5482797996,0.3979816121,0.2461718039,"Metal Signs","8310"
0.5553884634,0.5970808312,0.7851314242,0.6364124223,0.3873459423,0.3584889453,0.466941324,0.7777574722,1.0030533012,0.841069945,0.8568316048,0.8739793854,0.7041981057,0.7737806195,0.6698470844,0.3220288785,0.3710123344,0.571643974,0.6836678899,0.3529686361,0.3382862089,0.6659565303,0.6898669777,0.6140855972,0.4624880596,0.4432658585,"Coated Metal Soldering Products","8311"
1.4190032591,1.3958092514,1.482023131,1.3590805343,1.3821929457,1.4180616625,1.5778014431,1.5297255289,1.5030942449,1.4774134211,1.1523308992,1.1562737485,1.1170784594,1.1077402956,1.2096496912,1.322920691,1.2821690009,0.9166270121,0.7875451876,0.984786302,0.7806314566,0.8238998785,0.9887233675,0.9090974935,0.6341806564,0.5447063998,"Nuclear Reactors","8401"
0.7538267225,0.7012776495,0.7003992513,0.7512413073,0.4651030024,0.1971950623,-0.0083839973,-0.0051977274,-0.0657894166,0.498374696,0.3601373436,0.3596996021,0.3499675137,0.5245946291,0.3832427275,0.3844750344,0.511741051,0.3969515661,0.5527661852,0.4280927284,0.3823234844,0.4879651116,0.5835933147,0.3763494168,0.4016497928,0.1569484763,"Steam Boilers","8402"
1.1180249909,1.130558465,0.9820670234,0.52754743,0.533572817,0.7355525741,0.9357509788,0.9982862366,0.7592022342,0.7946312799,0.8030191024,0.819658487,0.845425759,0.8706466146,0.7910939342,0.853281836,0.5087639038,0.6266368001,0.6254029987,0.6196759837,0.798427475,0.8427830187,0.7553757978,0.7280872812,0.6614412078,0.6115924393,"Central Heating Boilers","8403"
0.6646609868,0.929393565,0.9212456215,0.6502949323,0.6313285468,0.8339905691,1.0169456057,1.0230885917,0.9173190655,0.7916484667,0.7721555027,0.5696555012,0.5929702492,0.6750861723,0.6427160251,0.5614833204,0.4850749069,0.4722823646,0.421511605,0.5673000686,0.8388082392,0.8460970605,0.8818511422,0.895611866,0.9448092797,1.0276585006,"Boiler Plants","8404"
0.9359541156,0.6523576975,0.7319122548,0.3713227652,0.8711011026,0.7717372811,0.571425846,0.962380899,0.6509989817,0.4661877898,0.8645355302,0.9371519107,0.7466053468,0.5926891307,0.2910498934,0.2015342468,0.0173836544,-0.1105471107,0.0992935091,0.1942925694,0.8014708333,0.2959517661,0.1724378504,0.0693849523,0.1730386701,0.0468969826,"Water and Gas Generators","8405"
0.709449761,1.232867763,1.2583616724,1.2114948738,1.2734380225,1.2490167599,1.1739340356,1.2023145151,1.1066547663,0.8738101386,0.9257443867,1.0307977916,0.9694812249,0.9716168036,1.3096781735,1.4011315244,1.0930367211,0.8888135055,0.7636830481,0.9953561694,0.8404992896,0.5215535039,0.2893558529,0.3150984753,0.1909998031,0.0688183714,"Steam Turbines","8406"
1.1182559499,0.8672042754,1.1026233302,1.2811955564,1.5554476897,1.540787546,1.5644469228,1.2495634044,1.232707817,0.8334965067,1.1292649101,1.2737190859,1.3067331262,1.2417414858,1.3931006013,1.0925083648,1.0947333421,1.0744628006,1.0770234786,1.1006583901,0.6674600095,0.7988456121,0.8840312268,1.2372209672,0.9168720985,0.9352955779,"Spark-Ignition Engines","8407"
1.562649981,1.5535983431,1.303549829,1.3100368192,1.5356844095,1.518138504,1.5413548303,1.5465881587,1.4910673764,1.5440670276,1.4166518757,1.5872239841,1.617719515,1.3227773776,1.2730977079,1.2877189716,1.2418289461,1.1467026025,1.3454218774,1.2117505328,1.0089831825,1.0366636421,1.1784641003,1.1644674559,1.1246607597,1.0663679269,"Combustion Engines","8408"
0.9701773567,1.0326612457,1.0411354129,0.8876094465,0.9177141142,1.0219653077,0.8990190876,0.971183155,1.0750194864,1.2457154319,1.1955567268,1.2309442729,1.1320235457,1.0194908035,1.0636962782,1.0920672866,1.1164714603,1.0677660459,1.0356093759,1.0800806196,1.1248091896,0.9959222402,1.0391298173,1.0457997718,1.0128358047,1.007223907,"Engine Parts","8409"
0.8137723404,0.6089891186,0.4513145167,0.5035776525,0.4870569663,0.4767984265,0.203871003,0.4641414222,0.4087993821,0.6526349903,0.4375789782,0.4719394327,0.5392492301,-0.1361383694,-0.093665749,0.1782201509,0.3014043652,0.3041740162,0.3968990923,0.3573109366,0.4203244353,0.0921073888,0.1882644313,0.0288041266,0.3746597948,0.2059167064,"Hydraulic Turbines","8410"
0.3543396144,0.6393354524,0.6380798972,1.2118099799,1.6202441998,1.1011704459,1.1111070335,1.1280581866,1.0736824358,1.1451164948,1.2003122927,1.1661506069,1.3069780521,1.3237607437,1.038580153,0.9618580891,0.9079997296,0.682523428,0.6457172277,0.6942934275,0.8187585742,0.8026792084,0.7321560656,0.7029173181,0.729657296,0.8243852672,"Gas Turbines","8411"
1.2818296399,1.2347646616,1.2422305168,1.2116148353,1.2448090582,1.2975632923,1.2491266975,1.2974004515,1.2114959982,1.1065756263,1.0743233732,0.8159911011,0.8578309364,0.8720566796,1.0148628824,1.0042890601,0.9648073736,0.9584788293,0.9055441187,0.7912833455,1.0020593605,0.9726922194,0.8369062141,0.7221617464,0.6166067684,0.7742733396,"Other Engines","8412"
1.4175250067,1.4825434605,1.4674687208,1.3341398906,1.3670420044,1.4032618741,1.5963944537,1.8016188846,1.7930686039,1.524192931,1.5351715306,1.5067434739,1.5332961263,1.3461545381,1.2227685797,1.2018100619,1.1604050194,1.1716491105,1.1416831446,1.1562099168,1.3450840917,1.283366224,1.2922515078,1.3020356581,1.272259687,1.2919484621,"Liquid Pumps","8413"
0.994880329,1.0869238269,1.1441943286,1.0734022336,1.0368166306,0.9228895205,0.9810297851,0.9705308779,1.0024063155,1.0983007693,1.2721610368,1.2374666537,1.2630198934,1.2222900125,1.2089660235,1.3699680557,1.4703703885,1.4691075334,1.4685901438,1.3670722614,1.1732999028,1.2440082982,1.3531676797,1.2126682103,1.1286569185,1.1596793442,"Air Pumps","8414"
0.2002486827,0.2220960952,0.3187952179,0.1000110726,0.1277616083,0.1653464879,0.2182348427,0.235438811,0.3368382093,0.4994576408,0.6129263803,0.6281907411,0.6437829938,0.7657380829,0.9500050409,0.9317491624,1.0744703153,1.0846144284,0.7846255649,0.7601947956,0.6321914813,0.6052386884,0.1959042501,0.5079563492,0.6656206855,0.6823229246,"Air Conditioners","8415"
1.9549183037,1.8977053517,1.9724957624,1.993952608,1.8842922665,1.9065326359,1.6168379541,1.6238898218,1.275876778,1.0860025267,1.3756042823,1.4637188113,1.3781826944,1.2948594332,1.3897903057,1.4191640737,1.1660595403,1.1293124351,1.2018289936,1.1220709814,0.9656556952,0.9787079736,1.144359279,1.185937567,1.1024424725,1.1481648189,"Liquid Fuel Furnaces","8416"
1.1623930931,1.0951082083,1.1321233336,1.072843172,1.1017892528,1.0117915913,0.8963686834,0.8050268872,0.9888469539,0.9351275934,0.8601028733,0.8866867528,0.7237234649,0.538461564,0.5819643595,0.8850985327,0.6322378975,0.7283272327,0.8754390462,0.815349325,0.7695771585,0.9580807261,0.9436529836,0.988746994,0.8746374257,0.8927689967,"Industrial Furnaces","8417"
0.0078085393,0.016767903,0.0932388572,-0.004833773,-0.0189188368,-0.0481204729,-0.1570776881,-0.0855367689,-0.0282443117,0.05611452,0.201210663,0.2300024764,0.1168136749,0.2742307848,0.3675430092,0.4013086058,0.4992666491,0.6454611582,0.570965639,0.5468024335,0.6098266942,0.608566724,0.6413040638,0.5885014402,0.5547020006,0.6090502755,"Refrigerators","8418"
1.6200571596,1.7376323843,1.7663231672,1.5283809132,1.5898715069,1.4444835889,1.6512652843,1.6741736472,1.6080859729,1.530319753,1.5472024661,1.5491563335,1.4225898136,1.6257912163,1.7258813245,1.3616457814,1.0575161081,1.3775909365,1.199089849,1.4203031631,1.3541231149,1.4207170703,1.3593790013,1.301303312,1.2339696756,1.2259048877,"Other Heating Machinery","8419"
1.4100527852,1.7247685399,1.7566629539,1.3397928386,1.9031831654,1.6776503864,1.691681538,1.7014165449,1.7089299869,1.0754953858,1.4263908983,1.3884688637,1.2319050175,1.854956552,1.4891180623,1.579295291,1.7668733253,1.8579191368,1.822951973,1.9638596643,1.9848511841,1.7887047322,1.7998120336,1.8830705311,1.8625783098,1.8892598259,"Rolling Machines","8420"
