"hs","weight","naics","naics_original"
"350520",0.125,"325520","325520"
"350610",0.125,"325520","325520"
"350691",0.125,"325520","325520"
"350699",0.125,"325520","325520"
"152200",0.0555555555555556,"325613","325613"
"320210",0.0555555555555556,"325613","325613"
"320290",0.0555555555555556,"325613","325613"
"340130",0.0555555555555556,"325613","325613"
"340211",0.0555555555555556,"325613","325613"
"340212",0.0555555555555556,"325613","325613"
"340213",0.0555555555555556,"325613","325613"
"340219",0.0555555555555556,"325613","325613"
"340220",0.0555555555555556,"325613","325613"
"340290",0.0555555555555556,"325613","325613"
"340311",0.0555555555555556,"325613","325613"
"340319",0.0555555555555556,"325613","325613"
"340391",0.0555555555555556,"325613","325613"
"340399",0.0555555555555556,"325613","325613"
"380910",0.0555555555555556,"325613","325613"
"380991",0.0555555555555556,"325613","325613"
"380993",0.0555555555555556,"325613","325613"
"380999",0.0555555555555556,"325613","325613"
"152190",0.0909090909090909,"325612","325612"
"340410",0.0909090909090909,"325612","325612"
"340420",0.0909090909090909,"325612","325612"
"340490",0.0909090909090909,"325612","325612"
"340510",0.0909090909090909,"325612","325612"
"340520",0.0909090909090909,"325612","325612"
"340530",0.0909090909090909,"325612","325612"
"340590",0.0909090909090909,"325612","325612"
"380850",0.0909090909090909,"325612","325612"
"380859",0.0909090909090909,"325612","325612"
"380894",0.0909090909090909,"325612","325612"
"130219",0.00819672131147541,"325411","325411"
"130231",0.00819672131147541,"325411","325411"
"290719",0.00819672131147541,"325411","325411"
"291590",0.00819672131147541,"325411","325411"
"291639",0.00819672131147541,"325411","325411"
"291821",0.00819672131147541,"325411","325411"
"291822",0.00819672131147541,"325411","325411"
"291823",0.00819672131147541,"325411","325411"
"291890",0.00819672131147541,"325411","325411"
"291899",0.00819672131147541,"325411","325411"
"292146",0.00819672131147541,"325411","325411"
"292149",0.00819672131147541,"325411","325411"
"292214",0.00819672131147541,"325411","325411"
"292219",0.00819672131147541,"325411","325411"
"292229",0.00819672131147541,"325411","325411"
"292241",0.00819672131147541,"325411","325411"
"292244",0.00819672131147541,"325411","325411"
"292249",0.00819672131147541,"325411","325411"
"292250",0.00819672131147541,"325411","325411"
"292429",0.00819672131147541,"325411","325411"
"292520",0.00819672131147541,"325411","325411"
"292529",0.00819672131147541,"325411","325411"
"292800",0.00819672131147541,"325411","325411"
"293090",0.00819672131147541,"325411","325411"
"293100",0.00819672131147541,"325411","325411"
"293190",0.00819672131147541,"325411","325411"
"293220",0.00819672131147541,"325411","325411"
"293229",0.00819672131147541,"325411","325411"
"293299",0.00819672131147541,"325411","325411"
"293319",0.00819672131147541,"325411","325411"
"293329",0.00819672131147541,"325411","325411"
"293333",0.00819672131147541,"325411","325411"
"293339",0.00819672131147541,"325411","325411"
"293340",0.00819672131147541,"325411","325411"
"293341",0.00819672131147541,"325411","325411"
"293349",0.00819672131147541,"325411","325411"
"293355",0.00819672131147541,"325411","325411"
"293359",0.00819672131147541,"325411","325411"
"293390",0.00819672131147541,"325411","325411"
"293391",0.00819672131147541,"325411","325411"
"293399",0.00819672131147541,"325411","325411"
"293430",0.00819672131147541,"325411","325411"
"293490",0.00819672131147541,"325411","325411"
"293491",0.00819672131147541,"325411","325411"
"293499",0.00819672131147541,"325411","325411"
"293500",0.00819672131147541,"325411","325411"
"293610",0.00819672131147541,"325411","325411"
"293621",0.00819672131147541,"325411","325411"
"293622",0.00819672131147541,"325411","325411"
"293623",0.00819672131147541,"325411","325411"
"293624",0.00819672131147541,"325411","325411"
"293625",0.00819672131147541,"325411","325411"
"293626",0.00819672131147541,"325411","325411"
"293627",0.00819672131147541,"325411","325411"
"293628",0.00819672131147541,"325411","325411"
"293629",0.00819672131147541,"325411","325411"
"293690",0.00819672131147541,"325411","325411"
"293710",0.00819672131147541,"325411","325411"
"293711",0.00819672131147541,"325411","325411"
"293712",0.00819672131147541,"325411","325411"
"293719",0.00819672131147541,"325411","325411"
"293721",0.00819672131147541,"325411","325411"
"293722",0.00819672131147541,"325411","325411"
"293723",0.00819672131147541,"325411","325411"
"293729",0.00819672131147541,"325411","325411"
"293731",0.00819672131147541,"325411","325411"
"293739",0.00819672131147541,"325411","325411"
"293740",0.00819672131147541,"325411","325411"
"293750",0.00819672131147541,"325411","325411"
"293790",0.00819672131147541,"325411","325411"
"293791",0.00819672131147541,"325411","325411"
"293792",0.00819672131147541,"325411","325411"
"293799",0.00819672131147541,"325411","325411"
"293810",0.00819672131147541,"325411","325411"
"293890",0.00819672131147541,"325411","325411"
"293910",0.00819672131147541,"325411","325411"
"293911",0.00819672131147541,"325411","325411"
"293919",0.00819672131147541,"325411","325411"
"293920",0.00819672131147541,"325411","325411"
"293921",0.00819672131147541,"325411","325411"
"293929",0.00819672131147541,"325411","325411"
"293930",0.00819672131147541,"325411","325411"
"293940",0.00819672131147541,"325411","325411"
"293941",0.00819672131147541,"325411","325411"
"293942",0.00819672131147541,"325411","325411"
"293943",0.00819672131147541,"325411","325411"
"293944",0.00819672131147541,"325411","325411"
"293949",0.00819672131147541,"325411","325411"
"293950",0.00819672131147541,"325411","325411"
"293951",0.00819672131147541,"325411","325411"
"293959",0.00819672131147541,"325411","325411"
"293960",0.00819672131147541,"325411","325411"
"293961",0.00819672131147541,"325411","325411"
"293962",0.00819672131147541,"325411","325411"
"293963",0.00819672131147541,"325411","325411"
"293969",0.00819672131147541,"325411","325411"
"293970",0.00819672131147541,"325411","325411"
"293971",0.00819672131147541,"325411","325411"
"293979",0.00819672131147541,"325411","325411"
"293990",0.00819672131147541,"325411","325411"
"293991",0.00819672131147541,"325411","325411"
"293999",0.00819672131147541,"325411","325411"
"294110",0.00819672131147541,"325411","325411"
"294120",0.00819672131147541,"325411","325411"
"294130",0.00819672131147541,"325411","325411"
"294140",0.00819672131147541,"325411","325411"
"294150",0.00819672131147541,"325411","325411"
"294190",0.00819672131147541,"325411","325411"
"294200",0.00819672131147541,"325411","325411"
"300110",0.00819672131147541,"325411","325411"
"300120",0.00819672131147541,"325411","325411"
"300190",0.00819672131147541,"325411","325411"
"300310",0.00819672131147541,"325411","325411"
"300320",0.00819672131147541,"325411","325411"
"300331",0.00819672131147541,"325411","325411"
"300339",0.00819672131147541,"325411","325411"
"300340",0.00819672131147541,"325411","325411"
"300390",0.00819672131147541,"325411","325411"
"300450",0.00819672131147541,"325411","325411"
"382490",0.00819672131147541,"325411","325411"
"382491",0.00819672131147541,"325411","325411"
"382499",0.00819672131147541,"325411","325411"
"210690",0.0104166666666667,"325412","325412"
"291590",0.0104166666666667,"325412","325412"
"291639",0.0104166666666667,"325412","325412"
"291822",0.0104166666666667,"325412","325412"
"292146",0.0104166666666667,"325412","325412"
"292149",0.0104166666666667,"325412","325412"
"292214",0.0104166666666667,"325412","325412"
"292231",0.0104166666666667,"325412","325412"
"292244",0.0104166666666667,"325412","325412"
"292249",0.0104166666666667,"325412","325412"
"292250",0.0104166666666667,"325412","325412"
"292411",0.0104166666666667,"325412","325412"
"292424",0.0104166666666667,"325412","325412"
"292429",0.0104166666666667,"325412","325412"
"292512",0.0104166666666667,"325412","325412"
"292529",0.0104166666666667,"325412","325412"
"292630",0.0104166666666667,"325412","325412"
"292690",0.0104166666666667,"325412","325412"
"292800",0.0104166666666667,"325412","325412"
"293190",0.0104166666666667,"325412","325412"
"293220",0.0104166666666667,"325412","325412"
"293295",0.0104166666666667,"325412","325412"
"293299",0.0104166666666667,"325412","325412"
"293311",0.0104166666666667,"325412","325412"
"293333",0.0104166666666667,"325412","325412"
"293339",0.0104166666666667,"325412","325412"
"293341",0.0104166666666667,"325412","325412"
"293349",0.0104166666666667,"325412","325412"
"293355",0.0104166666666667,"325412","325412"
"293359",0.0104166666666667,"325412","325412"
"293372",0.0104166666666667,"325412","325412"
"293391",0.0104166666666667,"325412","325412"
"293399",0.0104166666666667,"325412","325412"
"293430",0.0104166666666667,"325412","325412"
"293491",0.0104166666666667,"325412","325412"
"293499",0.0104166666666667,"325412","325412"
"293500",0.0104166666666667,"325412","325412"
"293590",0.0104166666666667,"325412","325412"
"293629",0.0104166666666667,"325412","325412"
"293711",0.0104166666666667,"325412","325412"
"293712",0.0104166666666667,"325412","325412"
"293719",0.0104166666666667,"325412","325412"
"293721",0.0104166666666667,"325412","325412"
"293722",0.0104166666666667,"325412","325412"
"293723",0.0104166666666667,"325412","325412"
"293729",0.0104166666666667,"325412","325412"
"293750",0.0104166666666667,"325412","325412"
"293790",0.0104166666666667,"325412","325412"
"293911",0.0104166666666667,"325412","325412"
"293919",0.0104166666666667,"325412","325412"
"293930",0.0104166666666667,"325412","325412"
"293941",0.0104166666666667,"325412","325412"
"293942",0.0104166666666667,"325412","325412"
"293943",0.0104166666666667,"325412","325412"
"293944",0.0104166666666667,"325412","325412"
"293949",0.0104166666666667,"325412","325412"
"293951",0.0104166666666667,"325412","325412"
"293959",0.0104166666666667,"325412","325412"
"293961",0.0104166666666667,"325412","325412"
"293962",0.0104166666666667,"325412","325412"
"294110",0.0104166666666667,"325412","325412"
"294120",0.0104166666666667,"325412","325412"
"294130",0.0104166666666667,"325412","325412"
"294140",0.0104166666666667,"325412","325412"
"294150",0.0104166666666667,"325412","325412"
"294190",0.0104166666666667,"325412","325412"
"300310",0.0104166666666667,"325412","325412"
"300320",0.0104166666666667,"325412","325412"
"300331",0.0104166666666667,"325412","325412"
"300339",0.0104166666666667,"325412","325412"
"300340",0.0104166666666667,"325412","325412"
"300341",0.0104166666666667,"325412","325412"
"300342",0.0104166666666667,"325412","325412"
"300343",0.0104166666666667,"325412","325412"
"300349",0.0104166666666667,"325412","325412"
"300360",0.0104166666666667,"325412","325412"
"300390",0.0104166666666667,"325412","325412"
"300410",0.0104166666666667,"325412","325412"
"300420",0.0104166666666667,"325412","325412"
"300431",0.0104166666666667,"325412","325412"
"300432",0.0104166666666667,"325412","325412"
"300439",0.0104166666666667,"325412","325412"
"300440",0.0104166666666667,"325412","325412"
"300441",0.0104166666666667,"325412","325412"
"300442",0.0104166666666667,"325412","325412"
"300443",0.0104166666666667,"325412","325412"
"300449",0.0104166666666667,"325412","325412"
"300450",0.0104166666666667,"325412","325412"
"300460",0.0104166666666667,"325412","325412"
"300490",0.0104166666666667,"325412","325412"
"300620",0.0104166666666667,"325412","325412"
"300630",0.0104166666666667,"325412","325412"
"300660",0.0104166666666667,"325412","325412"
"300692",0.0104166666666667,"325412","325412"
"382100",0.0104166666666667,"325412","325412"
"382200",0.0104166666666667,"325412","325412"
"300210",0.0833333333333333,"325414","325414"
"300211",0.0833333333333333,"325414","325414"
"300212",0.0833333333333333,"325414","325414"
"300213",0.0833333333333333,"325414","325414"
"300214",0.0833333333333333,"325414","325414"
"300215",0.0833333333333333,"325414","325414"
"300219",0.0833333333333333,"325414","325414"
"300220",0.0833333333333333,"325414","325414"
"300230",0.0833333333333333,"325414","325414"
"300231",0.0833333333333333,"325414","325414"
"300239",0.0833333333333333,"325414","325414"
"300290",0.0833333333333333,"325414","325414"
"300510",0.027027027027027,"339113","339113"
"300590",0.027027027027027,"339113","339113"
"300610",0.027027027027027,"339113","339113"
"300650",0.027027027027027,"339113","339113"
"300680",0.027027027027027,"339113","339113"
"300691",0.027027027027027,"339113","339113"
"300692",0.027027027027027,"339113","339113"
"401511",0.027027027027027,"339113","339113"
"401519",0.027027027027027,"339113","339113"
"420600",0.027027027027027,"339113","339113"
"420610",0.027027027027027,"339113","339113"
"611510",0.027027027027027,"339113","339113"
"611512",0.027027027027027,"339113","339113"
"611519",0.027027027027027,"339113","339113"
"611592",0.027027027027027,"339113","339113"
"611593",0.027027027027027,"339113","339113"
"630720",0.027027027027027,"339113","339113"
"630790",0.027027027027027,"339113","339113"
"650610",0.027027027027027,"339113","339113"
"681250",0.027027027027027,"339113","339113"
"681280",0.027027027027027,"339113","339113"
"681291",0.027027027027027,"339113","339113"
"841920",0.027027027027027,"339113","339113"
"841990",0.027027027027027,"339113","339113"
"871310",0.027027027027027,"339113","339113"
"871390",0.027027027027027,"339113","339113"
"871420",0.027027027027027,"339113","339113"
"901920",0.027027027027027,"339113","339113"
"902000",0.027027027027027,"339113","339113"
"902110",0.027027027027027,"339113","339113"
"902111",0.027027027027027,"339113","339113"
"902119",0.027027027027027,"339113","339113"
"902130",0.027027027027027,"339113","339113"
"902131",0.027027027027027,"339113","339113"
"902139",0.027027027027027,"339113","339113"
"902190",0.027027027027027,"339113","339113"
"940290",0.027027027027027,"339113","339113"
"300210",0.166666666666667,"325413","325413"
"300212",0.166666666666667,"325413","325413"
"300620",0.166666666666667,"325413","325413"
"300630",0.166666666666667,"325413","325413"
"382100",0.166666666666667,"325413","325413"
"382200",0.166666666666667,"325413","325413"
"150500",0.00240963855421687,"325199","325199"
"150590",0.00240963855421687,"325199","325199"
"151911",0.00240963855421687,"325199","325199"
"151912",0.00240963855421687,"325199","325199"
"151919",0.00240963855421687,"325199","325199"
"151920",0.00240963855421687,"325199","325199"
"151930",0.00240963855421687,"325199","325199"
"262060",0.00240963855421687,"325199","325199"
"285200",0.00240963855421687,"325199","325199"
"285210",0.00240963855421687,"325199","325199"
"285290",0.00240963855421687,"325199","325199"
"290110",0.00240963855421687,"325199","325199"
"290129",0.00240963855421687,"325199","325199"
"290311",0.00240963855421687,"325199","325199"
"290312",0.00240963855421687,"325199","325199"
"290313",0.00240963855421687,"325199","325199"
"290314",0.00240963855421687,"325199","325199"
"290315",0.00240963855421687,"325199","325199"
"290316",0.00240963855421687,"325199","325199"
"290319",0.00240963855421687,"325199","325199"
"290321",0.00240963855421687,"325199","325199"
"290322",0.00240963855421687,"325199","325199"
"290323",0.00240963855421687,"325199","325199"
"290329",0.00240963855421687,"325199","325199"
"290330",0.00240963855421687,"325199","325199"
"290331",0.00240963855421687,"325199","325199"
"290339",0.00240963855421687,"325199","325199"
"290340",0.00240963855421687,"325199","325199"
"290347",0.00240963855421687,"325199","325199"
"290349",0.00240963855421687,"325199","325199"
"290351",0.00240963855421687,"325199","325199"
"290352",0.00240963855421687,"325199","325199"
"290359",0.00240963855421687,"325199","325199"
"290361",0.00240963855421687,"325199","325199"
"290362",0.00240963855421687,"325199","325199"
"290369",0.00240963855421687,"325199","325199"
"290372",0.00240963855421687,"325199","325199"
"290373",0.00240963855421687,"325199","325199"
"290374",0.00240963855421687,"325199","325199"
"290375",0.00240963855421687,"325199","325199"
"290378",0.00240963855421687,"325199","325199"
"290379",0.00240963855421687,"325199","325199"
"290381",0.00240963855421687,"325199","325199"
"290382",0.00240963855421687,"325199","325199"
"290383",0.00240963855421687,"325199","325199"
"290389",0.00240963855421687,"325199","325199"
"290391",0.00240963855421687,"325199","325199"
"290392",0.00240963855421687,"325199","325199"
"290393",0.00240963855421687,"325199","325199"
"290394",0.00240963855421687,"325199","325199"
"290399",0.00240963855421687,"325199","325199"
"290410",0.00240963855421687,"325199","325199"
"290420",0.00240963855421687,"325199","325199"
"290431",0.00240963855421687,"325199","325199"
"290432",0.00240963855421687,"325199","325199"
"290433",0.00240963855421687,"325199","325199"
"290434",0.00240963855421687,"325199","325199"
"290435",0.00240963855421687,"325199","325199"
"290436",0.00240963855421687,"325199","325199"
"290490",0.00240963855421687,"325199","325199"
"290491",0.00240963855421687,"325199","325199"
"290499",0.00240963855421687,"325199","325199"
"290511",0.00240963855421687,"325199","325199"
"290512",0.00240963855421687,"325199","325199"
"290513",0.00240963855421687,"325199","325199"
"290514",0.00240963855421687,"325199","325199"
"290515",0.00240963855421687,"325199","325199"
"290516",0.00240963855421687,"325199","325199"
"290517",0.00240963855421687,"325199","325199"
"290519",0.00240963855421687,"325199","325199"
"290521",0.00240963855421687,"325199","325199"
"290522",0.00240963855421687,"325199","325199"
"290529",0.00240963855421687,"325199","325199"
"290531",0.00240963855421687,"325199","325199"
"290532",0.00240963855421687,"325199","325199"
"290539",0.00240963855421687,"325199","325199"
"290541",0.00240963855421687,"325199","325199"
"290542",0.00240963855421687,"325199","325199"
"290543",0.00240963855421687,"325199","325199"
"290544",0.00240963855421687,"325199","325199"
"290545",0.00240963855421687,"325199","325199"
"290549",0.00240963855421687,"325199","325199"
"290550",0.00240963855421687,"325199","325199"
"290551",0.00240963855421687,"325199","325199"
"290559",0.00240963855421687,"325199","325199"
"290611",0.00240963855421687,"325199","325199"
"290612",0.00240963855421687,"325199","325199"
"290613",0.00240963855421687,"325199","325199"
"290614",0.00240963855421687,"325199","325199"
"290619",0.00240963855421687,"325199","325199"
"290621",0.00240963855421687,"325199","325199"
"290629",0.00240963855421687,"325199","325199"
"290711",0.00240963855421687,"325199","325199"
"290729",0.00240963855421687,"325199","325199"
"290730",0.00240963855421687,"325199","325199"
"290810",0.00240963855421687,"325199","325199"
"290811",0.00240963855421687,"325199","325199"
"290819",0.00240963855421687,"325199","325199"
"290820",0.00240963855421687,"325199","325199"
"290890",0.00240963855421687,"325199","325199"
"290891",0.00240963855421687,"325199","325199"
"290892",0.00240963855421687,"325199","325199"
"290899",0.00240963855421687,"325199","325199"
"290911",0.00240963855421687,"325199","325199"
"290919",0.00240963855421687,"325199","325199"
"290920",0.00240963855421687,"325199","325199"
"290930",0.00240963855421687,"325199","325199"
"290941",0.00240963855421687,"325199","325199"
"290942",0.00240963855421687,"325199","325199"
"290943",0.00240963855421687,"325199","325199"
"290944",0.00240963855421687,"325199","325199"
"290949",0.00240963855421687,"325199","325199"
"290950",0.00240963855421687,"325199","325199"
"290960",0.00240963855421687,"325199","325199"
"291010",0.00240963855421687,"325199","325199"
"291020",0.00240963855421687,"325199","325199"
"291030",0.00240963855421687,"325199","325199"
"291040",0.00240963855421687,"325199","325199"
"291050",0.00240963855421687,"325199","325199"
"291090",0.00240963855421687,"325199","325199"
"291100",0.00240963855421687,"325199","325199"
"291211",0.00240963855421687,"325199","325199"
"291212",0.00240963855421687,"325199","325199"
"291213",0.00240963855421687,"325199","325199"
"291219",0.00240963855421687,"325199","325199"
"291221",0.00240963855421687,"325199","325199"
"291229",0.00240963855421687,"325199","325199"
"291230",0.00240963855421687,"325199","325199"
"291241",0.00240963855421687,"325199","325199"
"291242",0.00240963855421687,"325199","325199"
"291249",0.00240963855421687,"325199","325199"
"291250",0.00240963855421687,"325199","325199"
"291260",0.00240963855421687,"325199","325199"
"291300",0.00240963855421687,"325199","325199"
"291411",0.00240963855421687,"325199","325199"
"291412",0.00240963855421687,"325199","325199"
"291413",0.00240963855421687,"325199","325199"
"291419",0.00240963855421687,"325199","325199"
"291421",0.00240963855421687,"325199","325199"
"291422",0.00240963855421687,"325199","325199"
"291423",0.00240963855421687,"325199","325199"
"291429",0.00240963855421687,"325199","325199"
"291430",0.00240963855421687,"325199","325199"
"291431",0.00240963855421687,"325199","325199"
"291439",0.00240963855421687,"325199","325199"
"291440",0.00240963855421687,"325199","325199"
"291441",0.00240963855421687,"325199","325199"
"291449",0.00240963855421687,"325199","325199"
"291450",0.00240963855421687,"325199","325199"
"291461",0.00240963855421687,"325199","325199"
"291462",0.00240963855421687,"325199","325199"
"291469",0.00240963855421687,"325199","325199"
"291470",0.00240963855421687,"325199","325199"
"291471",0.00240963855421687,"325199","325199"
"291479",0.00240963855421687,"325199","325199"
"291511",0.00240963855421687,"325199","325199"
"291512",0.00240963855421687,"325199","325199"
"291513",0.00240963855421687,"325199","325199"
"291521",0.00240963855421687,"325199","325199"
"291522",0.00240963855421687,"325199","325199"
"291523",0.00240963855421687,"325199","325199"
"291524",0.00240963855421687,"325199","325199"
"291529",0.00240963855421687,"325199","325199"
"291531",0.00240963855421687,"325199","325199"
"291532",0.00240963855421687,"325199","325199"
"291533",0.00240963855421687,"325199","325199"
"291534",0.00240963855421687,"325199","325199"
"291535",0.00240963855421687,"325199","325199"
"291536",0.00240963855421687,"325199","325199"
"291539",0.00240963855421687,"325199","325199"
"291540",0.00240963855421687,"325199","325199"
"291550",0.00240963855421687,"325199","325199"
"291560",0.00240963855421687,"325199","325199"
"291570",0.00240963855421687,"325199","325199"
"291590",0.00240963855421687,"325199","325199"
"291611",0.00240963855421687,"325199","325199"
"291612",0.00240963855421687,"325199","325199"
"291613",0.00240963855421687,"325199","325199"
"291614",0.00240963855421687,"325199","325199"
"291615",0.00240963855421687,"325199","325199"
"291616",0.00240963855421687,"325199","325199"
"291619",0.00240963855421687,"325199","325199"
"291620",0.00240963855421687,"325199","325199"
"291631",0.00240963855421687,"325199","325199"
"291632",0.00240963855421687,"325199","325199"
"291633",0.00240963855421687,"325199","325199"
"291634",0.00240963855421687,"325199","325199"
"291635",0.00240963855421687,"325199","325199"
"291636",0.00240963855421687,"325199","325199"
"291639",0.00240963855421687,"325199","325199"
"291711",0.00240963855421687,"325199","325199"
"291712",0.00240963855421687,"325199","325199"
"291713",0.00240963855421687,"325199","325199"
"291714",0.00240963855421687,"325199","325199"
"291719",0.00240963855421687,"325199","325199"
"291720",0.00240963855421687,"325199","325199"
"291731",0.00240963855421687,"325199","325199"
"291732",0.00240963855421687,"325199","325199"
"291733",0.00240963855421687,"325199","325199"
"291734",0.00240963855421687,"325199","325199"
"291735",0.00240963855421687,"325199","325199"
"291736",0.00240963855421687,"325199","325199"
"291737",0.00240963855421687,"325199","325199"
"291739",0.00240963855421687,"325199","325199"
"291800",0.00240963855421687,"325199","325199"
"291811",0.00240963855421687,"325199","325199"
"291812",0.00240963855421687,"325199","325199"
"291813",0.00240963855421687,"325199","325199"
"291814",0.00240963855421687,"325199","325199"
"291815",0.00240963855421687,"325199","325199"
"291816",0.00240963855421687,"325199","325199"
"291817",0.00240963855421687,"325199","325199"
"291818",0.00240963855421687,"325199","325199"
"291819",0.00240963855421687,"325199","325199"
"291821",0.00240963855421687,"325199","325199"
"291829",0.00240963855421687,"325199","325199"
"291830",0.00240963855421687,"325199","325199"
"291890",0.00240963855421687,"325199","325199"
"291891",0.00240963855421687,"325199","325199"
"291899",0.00240963855421687,"325199","325199"
"291900",0.00240963855421687,"325199","325199"
"291910",0.00240963855421687,"325199","325199"
"291990",0.00240963855421687,"325199","325199"
"292010",0.00240963855421687,"325199","325199"
"292011",0.00240963855421687,"325199","325199"
"292019",0.00240963855421687,"325199","325199"
"292021",0.00240963855421687,"325199","325199"
"292022",0.00240963855421687,"325199","325199"
"292023",0.00240963855421687,"325199","325199"
"292024",0.00240963855421687,"325199","325199"
"292029",0.00240963855421687,"325199","325199"
"292030",0.00240963855421687,"325199","325199"
"292090",0.00240963855421687,"325199","325199"
"292111",0.00240963855421687,"325199","325199"
"292112",0.00240963855421687,"325199","325199"
"292113",0.00240963855421687,"325199","325199"
"292114",0.00240963855421687,"325199","325199"
"292119",0.00240963855421687,"325199","325199"
"292121",0.00240963855421687,"325199","325199"
"292122",0.00240963855421687,"325199","325199"
"292129",0.00240963855421687,"325199","325199"
"292130",0.00240963855421687,"325199","325199"
"292142",0.00240963855421687,"325199","325199"
"292211",0.00240963855421687,"325199","325199"
"292212",0.00240963855421687,"325199","325199"
"292213",0.00240963855421687,"325199","325199"
"292215",0.00240963855421687,"325199","325199"
"292216",0.00240963855421687,"325199","325199"
"292217",0.00240963855421687,"325199","325199"
"292218",0.00240963855421687,"325199","325199"
"292219",0.00240963855421687,"325199","325199"
"292242",0.00240963855421687,"325199","325199"
"292243",0.00240963855421687,"325199","325199"
"292249",0.00240963855421687,"325199","325199"
"292250",0.00240963855421687,"325199","325199"
"292310",0.00240963855421687,"325199","325199"
"292320",0.00240963855421687,"325199","325199"
"292330",0.00240963855421687,"325199","325199"
"292340",0.00240963855421687,"325199","325199"
"292390",0.00240963855421687,"325199","325199"
"292410",0.00240963855421687,"325199","325199"
"292411",0.00240963855421687,"325199","325199"
"292412",0.00240963855421687,"325199","325199"
"292419",0.00240963855421687,"325199","325199"
"292421",0.00240963855421687,"325199","325199"
"292422",0.00240963855421687,"325199","325199"
"292423",0.00240963855421687,"325199","325199"
"292424",0.00240963855421687,"325199","325199"
"292425",0.00240963855421687,"325199","325199"
"292429",0.00240963855421687,"325199","325199"
"292511",0.00240963855421687,"325199","325199"
"292512",0.00240963855421687,"325199","325199"
"292519",0.00240963855421687,"325199","325199"
"292520",0.00240963855421687,"325199","325199"
"292521",0.00240963855421687,"325199","325199"
"292529",0.00240963855421687,"325199","325199"
"292610",0.00240963855421687,"325199","325199"
"292620",0.00240963855421687,"325199","325199"
"292630",0.00240963855421687,"325199","325199"
"292640",0.00240963855421687,"325199","325199"
"292690",0.00240963855421687,"325199","325199"
"292700",0.00240963855421687,"325199","325199"
"292800",0.00240963855421687,"325199","325199"
"292910",0.00240963855421687,"325199","325199"
"292990",0.00240963855421687,"325199","325199"
"293010",0.00240963855421687,"325199","325199"
"293020",0.00240963855421687,"325199","325199"
"293030",0.00240963855421687,"325199","325199"
"293040",0.00240963855421687,"325199","325199"
"293050",0.00240963855421687,"325199","325199"
"293060",0.00240963855421687,"325199","325199"
"293070",0.00240963855421687,"325199","325199"
"293080",0.00240963855421687,"325199","325199"
"293090",0.00240963855421687,"325199","325199"
"293100",0.00240963855421687,"325199","325199"
"293110",0.00240963855421687,"325199","325199"
"293120",0.00240963855421687,"325199","325199"
"293131",0.00240963855421687,"325199","325199"
"293132",0.00240963855421687,"325199","325199"
"293133",0.00240963855421687,"325199","325199"
"293134",0.00240963855421687,"325199","325199"
"293135",0.00240963855421687,"325199","325199"
"293136",0.00240963855421687,"325199","325199"
"293137",0.00240963855421687,"325199","325199"
"293138",0.00240963855421687,"325199","325199"
"293139",0.00240963855421687,"325199","325199"
"293190",0.00240963855421687,"325199","325199"
"293211",0.00240963855421687,"325199","325199"
"293212",0.00240963855421687,"325199","325199"
"293213",0.00240963855421687,"325199","325199"
"293214",0.00240963855421687,"325199","325199"
"293219",0.00240963855421687,"325199","325199"
"293220",0.00240963855421687,"325199","325199"
"293221",0.00240963855421687,"325199","325199"
"293229",0.00240963855421687,"325199","325199"
"293290",0.00240963855421687,"325199","325199"
"293291",0.00240963855421687,"325199","325199"
"293292",0.00240963855421687,"325199","325199"
"293293",0.00240963855421687,"325199","325199"
"293294",0.00240963855421687,"325199","325199"
"293295",0.00240963855421687,"325199","325199"
"293299",0.00240963855421687,"325199","325199"
"293311",0.00240963855421687,"325199","325199"
"293319",0.00240963855421687,"325199","325199"
"293321",0.00240963855421687,"325199","325199"
"293329",0.00240963855421687,"325199","325199"
"293331",0.00240963855421687,"325199","325199"
"293332",0.00240963855421687,"325199","325199"
"293333",0.00240963855421687,"325199","325199"
"293339",0.00240963855421687,"325199","325199"
"293340",0.00240963855421687,"325199","325199"
"293349",0.00240963855421687,"325199","325199"
"293351",0.00240963855421687,"325199","325199"
"293352",0.00240963855421687,"325199","325199"
"293353",0.00240963855421687,"325199","325199"
"293354",0.00240963855421687,"325199","325199"
"293359",0.00240963855421687,"325199","325199"
"293361",0.00240963855421687,"325199","325199"
"293369",0.00240963855421687,"325199","325199"
"293371",0.00240963855421687,"325199","325199"
"293372",0.00240963855421687,"325199","325199"
"293379",0.00240963855421687,"325199","325199"
"293390",0.00240963855421687,"325199","325199"
"293392",0.00240963855421687,"325199","325199"
"293399",0.00240963855421687,"325199","325199"
"293410",0.00240963855421687,"325199","325199"
"293420",0.00240963855421687,"325199","325199"
"293430",0.00240963855421687,"325199","325199"
"293490",0.00240963855421687,"325199","325199"
"293491",0.00240963855421687,"325199","325199"
"293499",0.00240963855421687,"325199","325199"
"293500",0.00240963855421687,"325199","325199"
"293510",0.00240963855421687,"325199","325199"
"293520",0.00240963855421687,"325199","325199"
"293530",0.00240963855421687,"325199","325199"
"293540",0.00240963855421687,"325199","325199"
"293550",0.00240963855421687,"325199","325199"
"293590",0.00240963855421687,"325199","325199"
"293980",0.00240963855421687,"325199","325199"
"294000",0.00240963855421687,"325199","325199"
"294200",0.00240963855421687,"325199","325199"
"300670",0.00240963855421687,"325199","325199"
