"ciiu","naics_2017","dest_digit","sitc2","sitc2_weights"
"2100","325411",3,"513",0.0555555555555556
"2100","325411",3,"292",0.0277777777777778
"2100","325411",3,"512",0.0277777777777778
"2100","325411",3,"516",0.0277777777777778
"2100","325411",3,"585",0.0277777777777778
"2100","325411",3,"598",0.0277777777777778
"2100","325411",4,"5415",0.138888888888889
"2100","325411",4,"5413",0.111111111111111
"2100","325411",4,"5417",0.111111111111111
"2100","325411",4,"5148",0.0555555555555556
"2100","325411",4,"5155",0.0555555555555556
"2100","325411",4,"5416",0.0555555555555556
"2100","325411",4,"2929",0.0277777777777778
"2100","325411",4,"5123",0.0277777777777778
"2100","325411",4,"5137",0.0277777777777778
"2100","325411",4,"5139",0.0277777777777778
"2100","325411",4,"5145",0.0277777777777778
"2100","325411",4,"5146",0.0277777777777778
"2100","325411",4,"5147",0.0277777777777778
"2100","325411",4,"5150",0.0277777777777778
"2100","325411",4,"5154",0.0277777777777778
"2100","325411",4,"5156",0.0277777777777778
"2100","325411",4,"5157",0.0277777777777778
"2100","325411",4,"5169",0.0277777777777778
"2100","325411",4,"5410",0.0277777777777778
"2100","325411",4,"5411",0.0277777777777778
"2100","325411",4,"5414",0.0277777777777778
"2100","325411",4,"5852",0.0277777777777778
"2100","325411",4,"5989",0.0277777777777778
"2100","325411",5,"29291",0.0277777777777778
"2100","325411",5,"51236",0.0277777777777778
"2100","325411",5,"51379",0.0277777777777778
"2100","325411",5,"51390",0.0277777777777778
"2100","325411",5,"51450",0.0277777777777778
"2100","325411",5,"51460",0.0277777777777778
"2100","325411",5,"51470",0.0277777777777778
"2100","325411",5,"51482",0.0277777777777778
"2100","325411",5,"51486",0.0277777777777778
"2100","325411",5,"51500",0.0277777777777778
"2100","325411",5,"51540",0.0277777777777778
"2100","325411",5,"51550",0.0277777777777778
"2100","325411",5,"51551",0.0277777777777778
"2100","325411",5,"51569",0.0277777777777778
"2100","325411",5,"51571",0.0277777777777778
"2100","325411",5,"51699",0.0277777777777778
"2100","325411",5,"54100",0.0277777777777778
"2100","325411",5,"54110",0.0277777777777778
"2100","325411",5,"54131",0.0277777777777778
"2100","325411",5,"54132",0.0277777777777778
"2100","325411",5,"54133",0.0277777777777778
"2100","325411",5,"54139",0.0277777777777778
"2100","325411",5,"54140",0.0277777777777778
"2100","325411",5,"54150",0.0277777777777778
"2100","325411",5,"54151",0.0277777777777778
"2100","325411",5,"54152",0.0277777777777778
"2100","325411",5,"54153",0.0277777777777778
"2100","325411",5,"54159",0.0277777777777778
"2100","325411",5,"54161",0.0277777777777778
"2100","325411",5,"54162",0.0277777777777778
"2100","325411",5,"54171",0.0277777777777778
"2100","325411",5,"54172",0.0277777777777778
"2100","325411",5,"54173",0.0277777777777778
"2100","325411",5,"54179",0.0277777777777778
"2100","325411",5,"58529",0.0277777777777778
"2100","325411",5,"59899",0.0277777777777778
"2100","325412",2,"54",0.529411764705882
"2100","325412",2,"51",0.382352941176471
"2100","325412",2,"59",0.0588235294117647
"2100","325412",2,"09",0.0294117647058824
"2100","325412",3,"541",0.529411764705882
"2100","325412",3,"514",0.176470588235294
"2100","325412",3,"515",0.147058823529412
"2100","325412",3,"513",0.0588235294117647
"2100","325412",3,"598",0.0588235294117647
"2100","325412",3,"098",0.0294117647058824
"2100","325412",4,"5415",0.147058823529412
"2100","325412",4,"5413",0.117647058823529
"2100","325412",4,"5417",0.117647058823529
"2100","325412",4,"5148",0.0882352941176471
"2100","325412",4,"5156",0.0588235294117647
"2100","325412",4,"5419",0.0588235294117647
"2100","325412",4,"5989",0.0588235294117647
"2100","325412",4,"0980",0.0294117647058824
"2100","325412",4,"5137",0.0294117647058824
"2100","325412",4,"5139",0.0294117647058824
"2100","325412",4,"5145",0.0294117647058824
"2100","325412",4,"5146",0.0294117647058824
"2100","325412",4,"5147",0.0294117647058824
"2100","325412",4,"5150",0.0294117647058824
"2100","325412",4,"5155",0.0294117647058824
"2100","325412",4,"5157",0.0294117647058824
"2100","325412",4,"5410",0.0294117647058824
"2100","325412",4,"5411",0.0294117647058824
"2100","325412",4,"5414",0.0294117647058824
"2100","325412",5,"09809",0.0294117647058824
"2100","325412",5,"51379",0.0294117647058824
"2100","325412",5,"51390",0.0294117647058824
"2100","325412",5,"51450",0.0294117647058824
"2100","325412",5,"51460",0.0294117647058824
"2100","325412",5,"51470",0.0294117647058824
"2100","325412",5,"51482",0.0294117647058824
"2100","325412",5,"51484",0.0294117647058824
"2100","325412",5,"51486",0.0294117647058824
"2100","325412",5,"51500",0.0294117647058824
"2100","325412",5,"51550",0.0294117647058824
"2100","325412",5,"51561",0.0294117647058824
"2100","325412",5,"51569",0.0294117647058824
"2100","325412",5,"51571",0.0294117647058824
"2100","325412",5,"54100",0.0294117647058824
"2100","325412",5,"54110",0.0294117647058824
"2100","325412",5,"54131",0.0294117647058824
"2100","325412",5,"54132",0.0294117647058824
"2100","325412",5,"54133",0.0294117647058824
"2100","325412",5,"54139",0.0294117647058824
"2100","325412",5,"54140",0.0294117647058824
"2100","325412",5,"54150",0.0294117647058824
"2100","325412",5,"54151",0.0294117647058824
"2100","325412",5,"54152",0.0294117647058824
"2100","325412",5,"54153",0.0294117647058824
"2100","325412",5,"54159",0.0294117647058824
"2100","325412",5,"54171",0.0294117647058824
"2100","325412",5,"54172",0.0294117647058824
"2100","325412",5,"54173",0.0294117647058824
"2100","325412",5,"54179",0.0294117647058824
"2100","325412",5,"54190",0.0294117647058824
"2100","325412",5,"54199",0.0294117647058824
"2100","325412",5,"59893",0.0294117647058824
"2100","325412",5,"59899",0.0294117647058824
"2100","325414",2,"54",1
"2100","325414",3,"541",1
"2100","325414",4,"5416",0.666666666666667
"2100","325414",4,"5410",0.333333333333333
"2100","325414",5,"54100",0.333333333333333
"2100","325414",5,"54162",0.333333333333333
"2100","325414",5,"54164",0.333333333333333
"2100","339113",2,"84",0.272727272727273
"2100","339113",2,"54",0.181818181818182
"2100","339113",2,"89",0.136363636363636
"2100","339113",2,"65",0.0909090909090909
"2100","339113",2,"78",0.0909090909090909
"2100","339113",2,"66",0.0454545454545455
"2100","339113",2,"71",0.0454545454545455
"2100","339113",2,"74",0.0454545454545455
"2100","339113",2,"82",0.0454545454545455
"2100","339113",2,"87",0.0454545454545455
"2100","339113",3,"541",0.181818181818182
"2100","339113",3,"847",0.136363636363636
"2100","339113",3,"785",0.0909090909090909
"2100","339113",3,"848",0.0909090909090909
"2100","339113",3,"899",0.0909090909090909
"2100","339113",3,"657",0.0454545454545455
"2100","339113",3,"658",0.0454545454545455
"2100","339113",3,"663",0.0454545454545455
"2100","339113",3,"714",0.0454545454545455
"2100","339113",3,"741",0.0454545454545455
"2100","339113",3,"821",0.0454545454545455
"2100","339113",3,"846",0.0454545454545455
"2100","339113",3,"872",0.0454545454545455
"2100","339113",3,"893",0.0454545454545455
"2100","339113",4,"5419",0.136363636363636
"2100","339113",4,"7853",0.0909090909090909
"2100","339113",4,"8472",0.0909090909090909
"2100","339113",4,"5410",0.0454545454545455
"2100","339113",4,"6570",0.0454545454545455
"2100","339113",4,"6589",0.0454545454545455
"2100","339113",4,"6638",0.0454545454545455
"2100","339113",4,"7140",0.0454545454545455
"2100","339113",4,"7416",0.0454545454545455
"2100","339113",4,"8212",0.0454545454545455
"2100","339113",4,"8463",0.0454545454545455
"2100","339113",4,"8470",0.0454545454545455
"2100","339113",4,"8482",0.0454545454545455
"2100","339113",4,"8484",0.0454545454545455
"2100","339113",4,"8720",0.0454545454545455
"2100","339113",4,"8939",0.0454545454545455
"2100","339113",4,"8996",0.0454545454545455
"2100","339113",4,"8999",0.0454545454545455
"2100","339113",5,"54100",0.0454545454545455
"2100","339113",5,"54190",0.0454545454545455
"2100","339113",5,"54191",0.0454545454545455
"2100","339113",5,"54199",0.0454545454545455
"2100","339113",5,"65700",0.0454545454545455
"2100","339113",5,"65899",0.0454545454545455
"2100","339113",5,"66381",0.0454545454545455
"2100","339113",5,"71400",0.0454545454545455
"2100","339113",5,"74160",0.0454545454545455
"2100","339113",5,"78531",0.0454545454545455
"2100","339113",5,"78539",0.0454545454545455
"2100","339113",5,"82121",0.0454545454545455
"2100","339113",5,"84631",0.0454545454545455
"2100","339113",5,"84700",0.0454545454545455
"2100","339113",5,"84720",0.0454545454545455
"2100","339113",5,"84722",0.0454545454545455
"2100","339113",5,"84822",0.0454545454545455
"2100","339113",5,"84849",0.0454545454545455
"2100","339113",5,"87203",0.0454545454545455
"2100","339113",5,"89399",0.0454545454545455
"2100","339113",5,"89962",0.0454545454545455
"2100","339113",5,"89991",0.0454545454545455
"2100","325413",2,"54",0.6
"2100","325413",2,"59",0.4
"2100","325413",3,"541",0.6
"2100","325413",3,"598",0.4
"2100","325413",4,"5989",0.4
"2100","325413",4,"5410",0.2
"2100","325413",4,"5416",0.2
"2100","325413",4,"5419",0.2
"2100","325413",5,"54100",0.2
"2100","325413",5,"54164",0.2
"2100","325413",5,"54199",0.2
"2100","325413",5,"59893",0.2
"2100","325413",5,"59899",0.2
"2211","326212",2,"62",1
"2211","326212",3,"625",1
"2211","326212",4,"6259",1
"2211","326212",5,"62599",1
"2219","326211",2,"62",1
"2219","326211",3,"625",0.75
"2219","326211",3,"621",0.25
"2219","326211",4,"6210",0.25
"2219","326211",4,"6259",0.25
"2219","326211",4,"6251",0.125
"2219","326211",4,"6252",0.125
"2219","326211",4,"6253",0.125
"2219","326211",4,"6254",0.125
"2219","326211",5,"62102",0.125
"2219","326211",5,"62104",0.125
"2219","326211",5,"62510",0.125
"2219","326211",5,"62520",0.125
"2219","326211",5,"62530",0.125
"2219","326211",5,"62540",0.125
"2219","326211",5,"62591",0.125
"2219","326211",5,"62599",0.125
"2219","313320",2,"65",0.8
"2219","313320",2,"62",0.2
"2219","313320",3,"657",0.6
"2219","313320",3,"621",0.2
"2219","313320",3,"651",0.1
"2219","313320",3,"655",0.1
"2219","313320",4,"6573",0.4
"2219","313320",4,"6210",0.2
"2219","313320",4,"6510",0.1
"2219","313320",4,"6553",0.1
"2219","313320",4,"6572",0.1
"2219","313320",4,"6577",0.1
"2219","313320",5,"62102",0.1
"2219","313320",5,"62103",0.1
"2219","313320",5,"65100",0.1
"2219","313320",5,"65530",0.1
"2219","313320",5,"65720",0.1
"2219","313320",5,"65731",0.1
"2219","313320",5,"65732",0.1
"2219","313320",5,"65733",0.1
"2219","313320",5,"65739",0.1
"2219","313320",5,"65773",0.1
"2219","326291",2,"62",0.5
"2219","326291",2,"78",0.5
"2219","326291",3,"628",0.5
"2219","326291",3,"784",0.5
"2219","326291",4,"6289",0.5
"2219","326291",4,"7840",0.5
"2219","326291",5,"62898",0.5
"2219","326291",5,"78400",0.5
"2220","326112",2,"58",1
"2220","326112",3,"583",0.666666666666667
"2220","326112",3,"582",0.333333333333333
"2220","326112",4,"5821",0.333333333333333
"2220","326112",4,"5830",0.333333333333333
"2220","326112",4,"5839",0.333333333333333
"2220","326112",5,"58212",0.333333333333333
"2220","326112",5,"58300",0.333333333333333
"2220","326112",5,"58390",0.333333333333333
"2220","326122",2,"58",0.5
"2220","326122",2,"89",0.5
"2220","326122",3,"583",0.5
"2220","326122",3,"893",0.5
"2220","326122",4,"5831",0.25
"2220","326122",4,"5834",0.25
"2220","326122",4,"8930",0.25
"2220","326122",4,"8939",0.25
"2220","326122",5,"58312",0.25
"2220","326122",5,"58342",0.25
"2220","326122",5,"89300",0.25
"2220","326122",5,"89399",0.25
"2220","326220",2,"58",0.333333333333333
"2220","326220",2,"62",0.333333333333333
"2220","326220",2,"89",0.333333333333333
"2220","326220",3,"893",0.333333333333333
"2220","326220",3,"582",0.166666666666667
"2220","326220",3,"583",0.166666666666667
"2220","326220",3,"621",0.166666666666667
"2220","326220",3,"628",0.166666666666667
"2220","326220",4,"5824",0.166666666666667
"2220","326220",4,"5831",0.166666666666667
"2220","326220",4,"6210",0.166666666666667
"2220","326220",4,"6282",0.166666666666667
"2220","326220",4,"8930",0.166666666666667
"2220","326220",4,"8939",0.166666666666667
"2220","326220",5,"58249",0.166666666666667
"2220","326220",5,"58312",0.166666666666667
"2220","326220",5,"62105",0.166666666666667
"2220","326220",5,"62820",0.166666666666667
"2220","326220",5,"89300",0.166666666666667
"2220","326220",5,"89399",0.166666666666667
"2220","326113",2,"58",1
"2220","326113",3,"583",0.4375
"2220","326113",3,"582",0.3125
"2220","326113",3,"584",0.25
"2220","326113",4,"5849",0.125
"2220","326113",4,"5821",0.0625
"2220","326113",4,"5822",0.0625
"2220","326113",4,"5823",0.0625
"2220","326113",4,"5824",0.0625
"2220","326113",4,"5825",0.0625
"2220","326113",4,"5830",0.0625
"2220","326113",4,"5831",0.0625
"2220","326113",4,"5832",0.0625
"2220","326113",4,"5833",0.0625
"2220","326113",4,"5834",0.0625
"2220","326113",4,"5836",0.0625
"2220","326113",4,"5839",0.0625
"2220","326113",4,"5841",0.0625
"2220","326113",4,"5843",0.0625
"2220","326113",5,"58212",0.0625
"2220","326113",5,"58222",0.0625
"2220","326113",5,"58232",0.0625
"2220","326113",5,"58242",0.0625
"2220","326113",5,"58259",0.0625
"2220","326113",5,"58300",0.0625
"2220","326113",5,"58313",0.0625
"2220","326113",5,"58322",0.0625
"2220","326113",5,"58333",0.0625
"2220","326113",5,"58343",0.0625
"2220","326113",5,"58362",0.0625
"2220","326113",5,"58390",0.0625
"2220","326113",5,"58410",0.0625
"2220","326113",5,"58432",0.0625
"2220","326113",5,"58492",0.0625
"2220","326113",5,"58493",0.0625
"2220","332913",2,"69",0.5
"2220","332913",2,"74",0.5
"2220","332913",3,"699",0.5
"2220","332913",3,"749",0.5
"2220","332913",4,"6998",0.5
"2220","332913",4,"7492",0.5
"2220","332913",5,"69981",0.5
"2220","332913",5,"74920",0.5
"2220","314910",2,"65",0.75
"2220","314910",2,"83",0.125
"2220","314910",2,"89",0.125
"2220","314910",3,"658",0.5
"2220","314910",3,"657",0.25
"2220","314910",3,"831",0.125
"2220","314910",3,"893",0.125
"2220","314910",4,"6582",0.25
"2220","314910",4,"6570",0.125
"2220","314910",4,"6572",0.125
"2220","314910",4,"6580",0.125
"2220","314910",4,"6581",0.125
"2220","314910",4,"8310",0.125
"2220","314910",4,"8930",0.125
"2220","314910",5,"65700",0.125
"2220","314910",5,"65720",0.125
"2220","314910",5,"65800",0.125
"2220","314910",5,"65810",0.125
"2220","314910",5,"65821",0.125
"2220","314910",5,"65829",0.125
"2220","314910",5,"83109",0.125
"2220","314910",5,"89300",0.125
"2220","326160",2,"89",1
"2220","326160",3,"893",1
"2220","326160",4,"8931",1
"2220","326160",5,"89310",1
"2220","326111",2,"89",1
"2220","326111",3,"893",1
"2220","326111",4,"8930",0.5
"2220","326111",4,"8931",0.5
"2220","326111",5,"89300",0.5
"2220","326111",5,"89310",0.5
"2220","326191",2,"72",0.5
"2220","326191",2,"89",0.5
"2220","326191",3,"728",0.5
"2220","326191",3,"893",0.5
"2220","326191",4,"7284",0.5
"2220","326191",4,"8932",0.5
"2220","326191",5,"72848",0.5
"2220","326191",5,"89320",0.5
"2220","314120",2,"65",0.894736842105263
"2220","314120",2,"82",0.0526315789473684
"2220","314120",2,"89",0.0526315789473684
"2220","314120",3,"658",0.789473684210526
"2220","314120",3,"657",0.105263157894737
"2220","314120",3,"821",0.0526315789473684
"2220","314120",3,"893",0.0526315789473684
"2220","314120",4,"6584",0.421052631578947
"2220","314120",4,"6583",0.210526315789474
"2220","314120",4,"6589",0.105263157894737
"2220","314120",4,"6570",0.0526315789473684
"2220","314120",4,"6572",0.0526315789473684
"2220","314120",4,"6580",0.0526315789473684
"2220","314120",4,"8212",0.0526315789473684
"2220","314120",4,"8939",0.0526315789473684
"2220","314120",5,"65700",0.0526315789473684
"2220","314120",5,"65720",0.0526315789473684
"2220","314120",5,"65800",0.0526315789473684
"2220","314120",5,"65831",0.0526315789473684
"2220","314120",5,"65832",0.0526315789473684
"2220","314120",5,"65833",0.0526315789473684
"2220","314120",5,"65839",0.0526315789473684
"2220","314120",5,"65841",0.0526315789473684
"2220","314120",5,"65842",0.0526315789473684
"2220","314120",5,"65843",0.0526315789473684
"2220","314120",5,"65844",0.0526315789473684
"2220","314120",5,"65845",0.0526315789473684
"2220","314120",5,"65846",0.0526315789473684
"2220","314120",5,"65848",0.0526315789473684
"2220","314120",5,"65849",0.0526315789473684
"2220","314120",5,"65898",0.0526315789473684
"2220","314120",5,"65899",0.0526315789473684
"2220","314120",5,"82122",0.0526315789473684
"2220","314120",5,"89399",0.0526315789473684
"23-X01","327110",2,"66",0.545454545454545
"23-X01","327110",2,"77",0.363636363636364
"23-X01","327110",2,"81",0.0909090909090909
"23-X01","327110",3,"666",0.272727272727273
"23-X01","327110",3,"663",0.181818181818182
"23-X01","327110",3,"773",0.181818181818182
"23-X01","327110",3,"662",0.0909090909090909
"23-X01","327110",3,"771",0.0909090909090909
"23-X01","327110",3,"778",0.0909090909090909
"23-X01","327110",3,"812",0.0909090909090909
"23-X01","327110",4,"6639",0.181818181818182
"23-X01","327110",4,"7732",0.181818181818182
"23-X01","327110",4,"6624",0.0909090909090909
"23-X01","327110",4,"6664",0.0909090909090909
"23-X01","327110",4,"6665",0.0909090909090909
"23-X01","327110",4,"6666",0.0909090909090909
"23-X01","327110",4,"7712",0.0909090909090909
"23-X01","327110",4,"7788",0.0909090909090909
"23-X01","327110",4,"8122",0.0909090909090909
"23-X01","327110",5,"66243",0.0909090909090909
"23-X01","327110",5,"66391",0.0909090909090909
"23-X01","327110",5,"66392",0.0909090909090909
"23-X01","327110",5,"66640",0.0909090909090909
"23-X01","327110",5,"66650",0.0909090909090909
"23-X01","327110",5,"66660",0.0909090909090909
"23-X01","327110",5,"77129",0.0909090909090909
"23-X01","327110",5,"77323",0.0909090909090909
"23-X01","327110",5,"77326",0.0909090909090909
"23-X01","327110",5,"77881",0.0909090909090909
"23-X01","327110",5,"81220",0.0909090909090909
"2310","327993",2,"66",1
"2310","327993",3,"663",0.5
"2310","327993",3,"664",0.5
"2310","327993",4,"6635",0.5
"2310","327993",4,"6649",0.5
"2310","327993",5,"66350",0.5
"2310","327993",5,"66494",0.5
"2310","327212",2,"66",0.565217391304348
"2310","327212",2,"77",0.173913043478261
"2310","327212",2,"65",0.0869565217391304
"2310","327212",2,"81",0.0434782608695652
"2310","327212",2,"82",0.0434782608695652
"2310","327212",2,"87",0.0434782608695652
"2310","327212",2,"89",0.0434782608695652
"2310","327212",3,"664",0.391304347826087
"2310","327212",3,"665",0.173913043478261
"2310","327212",3,"773",0.173913043478261
"2310","327212",3,"651",0.0434782608695652
"2310","327212",3,"654",0.0434782608695652
"2310","327212",3,"812",0.0434782608695652
"2310","327212",3,"821",0.0434782608695652
"2310","327212",3,"871",0.0434782608695652
"2310","327212",3,"894",0.0434782608695652
"2310","327212",4,"6649",0.173913043478261
"2310","327212",4,"7732",0.173913043478261
"2310","327212",4,"6641",0.0869565217391304
"2310","327212",4,"6658",0.0869565217391304
"2310","327212",4,"6519",0.0434782608695652
"2310","327212",4,"6546",0.0434782608695652
"2310","327212",4,"6640",0.0434782608695652
"2310","327212",4,"6642",0.0434782608695652
"2310","327212",4,"6643",0.0434782608695652
"2310","327212",4,"6651",0.0434782608695652
"2310","327212",4,"6652",0.0434782608695652
"2310","327212",4,"8124",0.0434782608695652
"2310","327212",4,"8219",0.0434782608695652
"2310","327212",4,"8710",0.0434782608695652
"2310","327212",4,"8942",0.0434782608695652
"2310","327212",5,"65195",0.0434782608695652
"2310","327212",5,"65460",0.0434782608695652
"2310","327212",5,"66400",0.0434782608695652
"2310","327212",5,"66414",0.0434782608695652
"2310","327212",5,"66415",0.0434782608695652
"2310","327212",5,"66420",0.0434782608695652
"2310","327212",5,"66430",0.0434782608695652
"2310","327212",5,"66491",0.0434782608695652
"2310","327212",5,"66492",0.0434782608695652
"2310","327212",5,"66493",0.0434782608695652
"2310","327212",5,"66494",0.0434782608695652
"2310","327212",5,"66512",0.0434782608695652
"2310","327212",5,"66520",0.0434782608695652
"2310","327212",5,"66581",0.0434782608695652
"2310","327212",5,"66589",0.0434782608695652
"2310","327212",5,"77321",0.0434782608695652
"2310","327212",5,"77322",0.0434782608695652
"2310","327212",5,"77325",0.0434782608695652
"2310","327212",5,"77327",0.0434782608695652
"2310","327212",5,"81241",0.0434782608695652
"2310","327212",5,"82199",0.0434782608695652
"2310","327212",5,"87109",0.0434782608695652
"2310","327212",5,"89425",0.0434782608695652
"2310","327213",2,"66",1
"2310","327213",3,"665",1
"2310","327213",4,"6650",0.333333333333333
"2310","327213",4,"6651",0.333333333333333
"2310","327213",4,"6658",0.333333333333333
"2310","327213",5,"66500",0.333333333333333
"2310","327213",5,"66511",0.333333333333333
"2310","327213",5,"66581",0.333333333333333
"2310","327211",2,"66",1
"2310","327211",3,"664",1
"2310","327211",4,"6640",0.2
"2310","327211",4,"6643",0.2
"2310","327211",4,"6644",0.2
"2310","327211",4,"6645",0.2
"2310","327211",4,"6647",0.2
"2310","327211",5,"66400",0.2
"2310","327211",5,"66430",0.2
"2310","327211",5,"66440",0.2
"2310","327211",5,"66450",0.2
"2310","327211",5,"66470",0.2
"2310","327215",2,"66",0.785714285714286
"2310","327215",2,"87",0.142857142857143
"2310","327215",2,"88",0.0714285714285714
"2310","327215",3,"664",0.714285714285714
"2310","327215",3,"871",0.142857142857143
"2310","327215",3,"665",0.0714285714285714
"2310","327215",3,"884",0.0714285714285714
"2310","327215",4,"6649",0.214285714285714
"2310","327215",4,"8710",0.142857142857143
"2310","327215",4,"6640",0.0714285714285714
"2310","327215",4,"6641",0.0714285714285714
"2310","327215",4,"6644",0.0714285714285714
"2310","327215",4,"6645",0.0714285714285714
"2310","327215",4,"6646",0.0714285714285714
"2310","327215",4,"6647",0.0714285714285714
"2310","327215",4,"6648",0.0714285714285714
"2310","327215",4,"6658",0.0714285714285714
"2310","327215",4,"8841",0.0714285714285714
"2310","327215",5,"66400",0.0714285714285714
"2310","327215",5,"66414",0.0714285714285714
"2310","327215",5,"66440",0.0714285714285714
"2310","327215",5,"66450",0.0714285714285714
"2310","327215",5,"66460",0.0714285714285714
"2310","327215",5,"66470",0.0714285714285714
"2310","327215",5,"66480",0.0714285714285714
"2310","327215",5,"66491",0.0714285714285714
"2310","327215",5,"66493",0.0714285714285714
"2310","327215",5,"66494",0.0714285714285714
"2310","327215",5,"66582",0.0714285714285714
"2310","327215",5,"87100",0.0714285714285714
"2310","327215",5,"87109",0.0714285714285714
"2310","327215",5,"88411",0.0714285714285714
"2391","327120",2,"66",1
"2391","327120",3,"662",0.692307692307692
"2391","327120",3,"663",0.230769230769231
"2391","327120",3,"661",0.0769230769230769
"2391","327120",4,"6624",0.461538461538462
"2391","327120",4,"6623",0.230769230769231
"2391","327120",4,"6633",0.153846153846154
"2391","327120",4,"6613",0.0769230769230769
"2391","327120",4,"6637",0.0769230769230769
"2391","327120",5,"66132",0.0769230769230769
"2391","327120",5,"66231",0.0769230769230769
"2391","327120",5,"66232",0.0769230769230769
"2391","327120",5,"66233",0.0769230769230769
"2391","327120",5,"66240",0.0769230769230769
"2391","327120",5,"66241",0.0769230769230769
"2391","327120",5,"66242",0.0769230769230769
"2391","327120",5,"66243",0.0769230769230769
"2391","327120",5,"66244",0.0769230769230769
"2391","327120",5,"66245",0.0769230769230769
"2391","327120",5,"66332",0.0769230769230769
"2391","327120",5,"66339",0.0769230769230769
"2391","327120",5,"66370",0.0769230769230769
"2394","327410",2,"27",0.5
"2394","327410",2,"66",0.5
"2394","327410",3,"278",0.5
"2394","327410",3,"661",0.5
"2394","327410",4,"2782",0.5
"2394","327410",4,"6611",0.5
"2394","327410",5,"27823",0.5
"2394","327410",5,"66110",0.5
"2394","327420",2,"27",0.333333333333333
"2394","327420",2,"59",0.333333333333333
"2394","327420",2,"66",0.333333333333333
"2394","327420",3,"273",0.333333333333333
"2394","327420",3,"598",0.333333333333333
"2394","327420",3,"663",0.333333333333333
"2394","327420",4,"2732",0.333333333333333
"2394","327420",4,"5989",0.333333333333333
"2394","327420",4,"6633",0.333333333333333
"2394","327420",5,"27324",0.333333333333333
"2394","327420",5,"59899",0.333333333333333
"2394","327420",5,"66331",0.333333333333333
"2394","327310",2,"66",1
"2394","327310",3,"661",1
"2394","327310",4,"6611",0.5
"2394","327310",4,"6612",0.5
"2394","327310",5,"66110",0.5
"2394","327310",5,"66120",0.5
"2395","327320",2,"59",1
"2395","327320",3,"598",1
"2395","327320",4,"5989",1
"2395","327320",5,"59899",1
"2395","327331",2,"66",1
"2395","327331",3,"663",1
"2395","327331",4,"6633",1
"2395","327331",5,"66332",1
"2395","327390",2,"66",1
"2395","327390",3,"661",0.5
"2395","327390",3,"663",0.5
"2395","327390",4,"6618",0.5
"2395","327390",4,"6633",0.5
"2395","327390",5,"66182",0.5
"2395","327390",5,"66332",0.5
"2396","327991",2,"66",1
"2396","327991",3,"661",0.75
"2396","327991",3,"663",0.25
"2396","327991",4,"6613",0.75
"2396","327991",4,"6633",0.25
"2396","327991",5,"66131",0.25
"2396","327991",5,"66132",0.25
"2396","327991",5,"66133",0.25
"2396","327991",5,"66332",0.25
"2399","324121",2,"27",0.5
"2399","324121",2,"33",0.5
"2399","324121",3,"273",0.5
"2399","324121",3,"335",0.5
"2399","324121",4,"2734",0.5
"2399","324121",4,"3354",0.5
"2399","324121",5,"27340",0.5
"2399","324121",5,"33543",0.5
"2399","324122",2,"66",1
"2399","324122",3,"661",1
"2399","324122",4,"6618",1
"2399","324122",5,"66181",1
"2399","327910",2,"27",0.25
"2399","327910",2,"52",0.25
"2399","327910",2,"66",0.25
"2399","327910",2,"59",0.125
"2399","327910",2,"67",0.125
"2399","327910",3,"277",0.25
"2399","327910",3,"663",0.25
"2399","327910",3,"522",0.125
"2399","327910",3,"523",0.125
"2399","327910",3,"598",0.125
"2399","327910",3,"671",0.125
"2399","327910",4,"2772",0.25
"2399","327910",4,"5225",0.125
"2399","327910",4,"5239",0.125
"2399","327910",4,"5989",0.125
"2399","327910",4,"6631",0.125
"2399","327910",4,"6632",0.125
"2399","327910",4,"6713",0.125
"2399","327910",5,"27721",0.125
"2399","327910",5,"27722",0.125
"2399","327910",5,"52257",0.125
"2399","327910",5,"52394",0.125
"2399","327910",5,"59899",0.125
"2399","327910",5,"66310",0.125
"2399","327910",5,"66320",0.125
"2399","327910",5,"67131",0.125
"2399","336350",2,"78",1
"2399","336350",3,"784",1
"2399","336350",4,"7849",1
"2399","336350",5,"78490",1
"2399","327992",2,"27",0.666666666666667
"2399","327992",2,"28",0.111111111111111
"2399","327992",2,"59",0.111111111111111
"2399","327992",2,"66",0.111111111111111
"2399","327992",3,"278",0.666666666666667
"2399","327992",3,"281",0.111111111111111
"2399","327992",3,"598",0.111111111111111
"2399","327992",3,"663",0.111111111111111
"2399","327992",4,"2782",0.333333333333333
"2399","327992",4,"2789",0.222222222222222
"2399","327992",4,"2785",0.111111111111111
"2399","327992",4,"2814",0.111111111111111
"2399","327992",4,"5989",0.111111111111111
"2399","327992",4,"6635",0.111111111111111
"2399","327992",5,"27822",0.111111111111111
"2399","327992",5,"27823",0.111111111111111
"2399","327992",5,"27824",0.111111111111111
"2399","327992",5,"27852",0.111111111111111
"2399","327992",5,"27892",0.111111111111111
"2399","327992",5,"27893",0.111111111111111
"2399","327992",5,"28140",0.111111111111111
"2399","327992",5,"59892",0.111111111111111
"2399","327992",5,"66350",0.111111111111111
"2410","331110",2,"67",0.840579710144927
"2410","331110",2,"27",0.0289855072463768
"2410","331110",2,"32",0.0289855072463768
"2410","331110",2,"69",0.0289855072463768
"2410","331110",2,"72",0.0289855072463768
"2410","331110",2,"28",0.0144927536231884
"2410","331110",2,"33",0.0144927536231884
"2410","331110",2,"34",0.0144927536231884
